record_uid,dataset_source,subset,file_path,original_fs,fs,n_samples,duration_sec,rms,peak,crest_factor_db,dynamic_range_db,clipping_ratio,silence_ratio,snr_proxy_db,drift_ratio_db,spectral_flatness,zcr_mean,zcr_std,zcr_anomaly,is_short,is_clipped,is_silent,is_noisy,is_low_quality,quality_reasons
D3_set_b_Bunlabelledtest__213_1308245263936_B,D3,set_b,dataset/archive (2)/set_b/Bunlabelledtest__213_1308245263936_B.wav,4000,2000,7226,3.613,0.140447,1.019687,17.219101,12.768442,0.003045,0.0,19.377534,-17.930932,0.026765,0.09375,0.020284,0.715584,False,False,False,False,False,
D3_set_b_Bunlabelledtest__214_1308245489717_A1,D3,set_b,dataset/archive (2)/set_b/Bunlabelledtest__214_1308245489717_A1.wav,4000,2000,2820,1.41,0.078001,0.391751,14.018198,3.068865,0.0,0.0,17.322569,-13.511623,0.036092,0.15,0.022128,0.543903,True,False,False,False,True,short
D3_set_b_Bunlabelledtest__215_1308245664733_D,D3,set_b,dataset/archive (2)/set_b/Bunlabelledtest__215_1308245664733_D.wav,4000,2000,8773,4.3865,0.0483,0.69112,23.112065,16.335788,0.0,0.0,24.337813,-16.207562,0.026018,0.114347,0.026845,0.254408,False,False,False,False,False,
D3_set_b_Bunlabelledtest__216_1308245839516_B1,D3,set_b,dataset/archive (2)/set_b/Bunlabelledtest__216_1308245839516_B1.wav,4000,2000,10012,5.006,0.059665,0.640866,20.620999,13.568794,0.0,0.0,15.858571,-19.866419,0.039678,0.131682,0.051031,0.133741,False,False,False,False,False,
D3_set_b_Bunlabelledtest__217_1308246111629_A,D3,set_b,dataset/archive (2)/set_b/Bunlabelledtest__217_1308246111629_A.wav,4000,2000,20710,10.355,0.058349,0.541411,19.349842,11.785953,0.0,0.0,17.059314,-14.294865,0.041115,0.106112,0.034598,0.438798,False,False,False,False,False,
D3_set_b_Bunlabelledtest__217_1308246111629_B,D3,set_b,dataset/archive (2)/set_b/Bunlabelledtest__217_1308246111629_B.wav,4000,2000,5303,2.6515,0.136972,1.008329,17.339407,16.80033,0.004149,0.0,25.240673,-18.469803,0.02378,0.087685,0.027387,0.851384,False,False,False,False,False,
D3_set_b_Bunlabelledtest__217_1308246111629_D,D3,set_b,dataset/archive (2)/set_b/Bunlabelledtest__217_1308246111629_D.wav,4000,2000,6432,3.216,0.124382,1.023484,18.306497,14.32232,0.00342,0.0,26.889284,-19.627031,0.011376,0.092529,0.02522,0.742917,False,False,False,False,False,
D3_set_b_Bunlabelledtest__220_1308250132896_A,D3,set_b,dataset/archive (2)/set_b/Bunlabelledtest__220_1308250132896_A.wav,4000,2000,3955,1.9775,0.04664,0.395878,18.576008,8.321857,0.0,0.0,13.427809,-13.355504,0.058185,0.141741,0.017835,0.358978,True,False,False,False,True,short
D3_set_b_Bunlabelledtest__222_1308336218979_B,D3,set_b,dataset/archive (2)/set_b/Bunlabelledtest__222_1308336218979_B.wav,4000,2000,3613,1.8065,0.125126,0.991601,17.979759,15.412017,0.000277,0.0,22.279344,-17.268398,0.023355,0.09345,0.018351,0.722312,True,False,False,False,True,short
D3_set_b_Bunlabelledtest__227_1308594233667_D,D3,set_b,dataset/archive (2)/set_b/Bunlabelledtest__227_1308594233667_D.wav,4000,2000,48898,24.449,0.088373,1.014308,21.196988,16.035398,0.000368,0.0,19.169467,-16.208488,0.036912,0.140707,0.039132,0.335829,False,False,False,False,False,
D3_set_b_Bunlabelledtest__229_1308594979317_C,D3,set_b,dataset/archive (2)/set_b/Bunlabelledtest__229_1308594979317_C.wav,4000,2000,8074,4.037,0.045194,0.505101,20.965998,14.873084,0.0,0.0,17.172976,-12.51458,0.046238,0.14362,0.026057,0.401044,False,False,False,False,False,
D3_set_b_Bunlabelledtest__231_1308748318393_B,D3,set_b,dataset/archive (2)/set_b/Bunlabelledtest__231_1308748318393_B.wav,4000,2000,23056,11.528,0.115482,1.01365,18.867473,17.564118,4.3e-05,0.0,17.57317,-13.848359,0.031283,0.106544,0.02238,0.429114,False,False,False,False,False,
D3_set_b_Bunlabelledtest__231_1308748318393_C,D3,set_b,dataset/archive (2)/set_b/Bunlabelledtest__231_1308748318393_C.wav,4000,2000,5249,2.6245,0.062234,0.617918,19.938058,19.548768,0.0,0.0,23.053117,-12.305546,0.025557,0.089844,0.023887,0.803049,False,False,False,False,False,
D3_set_b_Bunlabelledtest__232_1308748524018_A1,D3,set_b,dataset/archive (2)/set_b/Bunlabelledtest__232_1308748524018_A1.wav,4000,2000,3058,1.529,0.07549,0.600373,18.010574,5.228009,0.0,0.0,26.572221,-16.982327,0.017187,0.082617,0.012073,0.964858,True,False,False,False,True,short
D3_set_b_Bunlabelledtest__232_1308748524018_D,D3,set_b,dataset/archive (2)/set_b/Bunlabelledtest__232_1308748524018_D.wav,4000,2000,2882,1.441,0.078434,0.535502,16.685127,5.198632,0.0,0.0,19.54344,-18.875493,0.043273,0.103906,0.022368,0.488177,True,False,False,False,True,short
D3_set_b_Bunlabelledtest__235_1308749032454_C1,D3,set_b,dataset/archive (2)/set_b/Bunlabelledtest__235_1308749032454_C1.wav,4000,2000,2055,1.0275,0.246383,1.009011,12.24572,4.821554,0.019465,0.0,24.173846,-18.519564,0.024739,0.086775,0.013486,0.871771,True,True,False,False,True,short;clipped
D3_set_b_Bunlabelledtest__235_1308749032454_D1,D3,set_b,dataset/archive (2)/set_b/Bunlabelledtest__235_1308749032454_D1.wav,4000,2000,11792,5.896,0.182667,1.028761,15.013076,4.481571,0.004749,0.0,17.482678,-16.345307,0.0281,0.098655,0.030474,0.605768,False,False,False,False,False,
D3_set_b_Bunlabelledtest__237_1308750231222_C1,D3,set_b,dataset/archive (2)/set_b/Bunlabelledtest__237_1308750231222_C1.wav,4000,2000,4914,2.457,0.114249,0.98455,18.707735,12.081745,0.0,0.0,22.584369,-15.438391,0.028452,0.104275,0.025591,0.479916,False,False,False,False,False,
D3_set_b_Bunlabelledtest__239_1309195730333_D,D3,set_b,dataset/archive (2)/set_b/Bunlabelledtest__239_1309195730333_D.wav,4000,2000,9046,4.523,0.045942,0.313362,16.676675,18.999997,0.0,0.0,15.577099,-18.310728,0.05812,0.149414,0.035752,0.530783,False,False,False,False,False,
D3_set_b_Bunlabelledtest__240_1309196119795_D,D3,set_b,dataset/archive (2)/set_b/Bunlabelledtest__240_1309196119795_D.wav,4000,2000,14681,7.3405,0.03969,0.425174,20.59764,13.902684,0.0,0.0,13.95351,-15.93413,0.067389,0.129813,0.042534,0.091899,False,False,False,False,False,
D3_set_b_Bunlabelledtest__242_1309197394064_A,D3,set_b,dataset/archive (2)/set_b/Bunlabelledtest__242_1309197394064_A.wav,4000,2000,5358,2.679,0.051663,0.488589,19.515295,17.872457,0.0,0.0,14.86961,-21.043556,0.064946,0.132093,0.030883,0.142948,False,False,False,False,False,
D3_set_b_Bunlabelledtest__242_1309197394064_C,D3,set_b,dataset/archive (2)/set_b/Bunlabelledtest__242_1309197394064_C.wav,4000,2000,7925,3.9625,0.054298,0.437387,18.121612,18.064785,0.0,0.0,18.369291,-18.140157,0.050996,0.123114,0.040489,0.058094,False,False,False,False,False,
D3_set_b_Bunlabelledtest__243_1309197760898_D,D3,set_b,dataset/archive (2)/set_b/Bunlabelledtest__243_1309197760898_D.wav,4000,2000,30688,15.344,0.077517,1.020387,22.387345,10.760213,9.8e-05,0.0,8.897824,-13.735042,0.067396,0.136586,0.054018,0.243559,False,False,False,False,False,
D3_set_b_Bunlabelledtest__245_1309198844065_A,D3,set_b,dataset/archive (2)/set_b/Bunlabelledtest__245_1309198844065_A.wav,4000,2000,5030,2.515,0.03983,0.563731,23.017212,12.690616,0.0,0.0,17.251756,-18.966919,0.062853,0.142795,0.038056,0.382579,False,False,False,False,False,
D3_set_b_Bunlabelledtest__245_1309200438094_C,D3,set_b,dataset/archive (2)/set_b/Bunlabelledtest__245_1309200438094_C.wav,4000,2000,2600,1.3,0.158456,1.002654,16.024861,9.481742,0.001538,0.0,17.629642,-25.331083,0.082701,0.163411,0.026285,0.844197,True,False,False,False,True,short
D3_set_b_Bunlabelledtest__248_1309201683806_B,D3,set_b,dataset/archive (2)/set_b/Bunlabelledtest__248_1309201683806_B.wav,4000,2000,7135,3.5675,0.109031,0.539979,13.896539,13.410389,0.0,0.0,11.396843,-18.839828,0.053072,0.163311,0.064095,0.841954,False,False,False,False,False,
D3_set_b_Bunlabelledtest__248_1309201683806_D,D3,set_b,dataset/archive (2)/set_b/Bunlabelledtest__248_1309201683806_D.wav,4000,2000,32622,16.311,0.109965,1.021145,19.356667,16.226317,3.1e-05,0.0,10.242259,-20.979796,0.066736,0.177285,0.063535,1.154834,False,False,False,False,False,
D3_set_b_Bunlabelledtest__254_1309350589009_B,D3,set_b,dataset/archive (2)/set_b/Bunlabelledtest__254_1309350589009_B.wav,4000,2000,22775,11.3875,0.073875,1.022889,22.826616,12.735875,4.4e-05,0.0,7.179587,-19.766252,0.130299,0.234779,0.065828,2.442181,False,False,False,False,False,
D3_set_b_Bunlabelledtest__255_1309351210897_B,D3,set_b,dataset/archive (2)/set_b/Bunlabelledtest__255_1309351210897_B.wav,4000,2000,3613,1.8065,0.070901,0.547298,17.751402,9.567933,0.0,0.0,18.13535,-17.997827,0.058887,0.152344,0.029857,0.596381,True,False,False,False,True,short
D3_set_b_Bunlabelledtest__259_1309352630271_B,D3,set_b,dataset/archive (2)/set_b/Bunlabelledtest__259_1309352630271_B.wav,4000,2000,4551,2.2755,0.057992,0.468004,18.137699,11.295797,0.0,0.0,17.33708,-16.994992,0.033055,0.08667,0.020119,0.874113,False,False,False,False,False,
D3_set_b_Bunlabelledtest__260_1309353164458_A,D3,set_b,dataset/archive (2)/set_b/Bunlabelledtest__260_1309353164458_A.wav,4000,2000,7523,3.7615,0.067319,0.582831,18.748087,11.657482,0.0,0.0,16.073436,-21.83484,0.077652,0.200963,0.048717,1.685,False,False,False,False,False,
D3_set_b_Bunlabelledtest__262_1309355283807_B,D3,set_b,dataset/archive (2)/set_b/Bunlabelledtest__262_1309355283807_B.wav,4000,2000,10427,5.2135,0.091342,0.917722,20.040764,23.768472,0.0,0.0,12.007188,-19.49754,0.100081,0.219752,0.061577,2.105702,False,False,False,False,False,
D3_set_b_Bunlabelledtest__264_1309356143724_A,D3,set_b,dataset/archive (2)/set_b/Bunlabelledtest__264_1309356143724_A.wav,4000,2000,19129,9.5645,0.030504,0.823506,28.626203,14.31337,0.0,0.0,8.92124,-14.943918,0.121567,0.242188,0.032978,2.608061,False,False,False,False,False,
D3_set_b_Bunlabelledtest__268_1309368960960_A,D3,set_b,dataset/archive (2)/set_b/Bunlabelledtest__268_1309368960960_A.wav,4000,2000,21606,10.803,0.085133,0.762496,19.04281,13.746213,0.0,0.0,17.021219,-16.525777,0.042433,0.110952,0.046782,0.330425,False,False,False,False,False,
D3_set_b_Bunlabelledtest__268_1309368960960_E,D3,set_b,dataset/archive (2)/set_b/Bunlabelledtest__268_1309368960960_E.wav,4000,2000,7255,3.6275,0.039349,0.298775,17.608307,6.270293,0.0,0.0,16.162754,-16.353421,0.055275,0.11849,0.034405,0.161643,False,False,False,False,False,
D3_set_b_Bunlabelledtest__270_1309369533040_D,D3,set_b,dataset/archive (2)/set_b/Bunlabelledtest__270_1309369533040_D.wav,4000,2000,6198,3.099,0.053243,0.631185,21.477823,15.17629,0.0,0.0,19.689332,-16.023909,0.030524,0.117188,0.039075,0.190798,False,False,False,False,False,
D3_set_b_Bunlabelledtest__271_1309369876160_B,D3,set_b,dataset/archive (2)/set_b/Bunlabelledtest__271_1309369876160_B.wav,4000,2000,23119,11.5595,0.043739,0.781074,25.036482,16.80279,0.0,0.0,12.451913,-19.006255,0.066149,0.159608,0.036913,0.759026,False,False,False,False,False,
D3_set_b_Bunlabelledtest__272_1309370164386_B,D3,set_b,dataset/archive (2)/set_b/Bunlabelledtest__272_1309370164386_B.wav,4000,2000,6400,3.2,0.048215,0.593664,21.807186,13.184079,0.0,0.0,10.623989,-17.116267,0.100592,0.197775,0.076134,1.61363,False,False,False,False,False,
D3_set_b_Bunlabelledtest__274_1311075637574_C,D3,set_b,dataset/archive (2)/set_b/Bunlabelledtest__274_1311075637574_C.wav,4000,2000,13668,6.834,0.083576,0.733389,18.865062,17.873499,0.0,0.0,25.956026,-17.172541,0.015702,0.086125,0.01817,0.886308,False,False,False,False,False,
D3_set_b_Bunlabelledtest__278_1311163365896_C,D3,set_b,dataset/archive (2)/set_b/Bunlabelledtest__278_1311163365896_C.wav,4000,2000,3868,1.934,0.076331,0.72968,19.608639,16.176438,0.0,0.0,25.791986,-14.015398,0.017535,0.089844,0.019503,0.803049,True,False,False,False,True,short
D3_set_b_Bunlabelledtest__278_1311163365896_D,D3,set_b,dataset/archive (2)/set_b/Bunlabelledtest__278_1311163365896_D.wav,4000,2000,34404,17.202,0.059392,0.864913,23.264903,12.978634,0.0,0.0,15.490658,-14.074224,0.042583,0.104852,0.033519,0.467001,False,False,False,False,False,
D3_set_b_Bunlabelledtest__280_1311165195344_B,D3,set_b,dataset/archive (2)/set_b/Bunlabelledtest__280_1311165195344_B.wav,4000,2000,10698,5.349,0.051603,0.579317,21.004845,13.834227,0.0,0.0,15.214297,-19.191459,0.062806,0.155811,0.045545,0.674006,False,False,False,False,False,
D3_set_b_Bunlabelledtest__281_1311165683454_C,D3,set_b,dataset/archive (2)/set_b/Bunlabelledtest__281_1311165683454_C.wav,4000,2000,23258,11.629,0.203907,1.053773,14.266315,10.976403,0.000172,0.0,8.478986,-23.416975,0.079511,0.162417,0.061364,0.821921,False,False,False,False,False,
D3_set_b_Bunlabelledtest__282_1311166081161_D,D3,set_b,dataset/archive (2)/set_b/Bunlabelledtest__282_1311166081161_D.wav,4000,2000,4360,2.18,0.044622,0.57707,22.233651,17.302134,0.0,0.0,16.496315,-15.817094,0.077776,0.149292,0.039105,0.52805,False,False,False,False,False,
D3_set_b_Bunlabelledtest__284_1311168471850_C,D3,set_b,dataset/archive (2)/set_b/Bunlabelledtest__284_1311168471850_C.wav,4000,2000,22982,11.491,0.087338,1.105727,22.048938,9.831852,0.000218,0.0,12.463752,-22.302668,0.045256,0.108842,0.037283,0.377654,False,False,False,False,False,
D3_set_b_Bunlabelledtest__286_1311170606028_B,D3,set_b,dataset/archive (2)/set_b/Bunlabelledtest__286_1311170606028_B.wav,4000,2000,5172,2.586,0.136152,1.006349,17.374472,3.119745,0.00058,0.0,21.638172,-22.666052,0.025662,0.09632,0.028375,0.658042,False,False,False,False,False,
D3_set_b_Bunlabelledtest__287_1311170903290_D,D3,set_b,dataset/archive (2)/set_b/Bunlabelledtest__287_1311170903290_D.wav,4000,2000,7988,3.994,0.110206,1.003366,19.185074,18.142839,0.000125,0.0,26.36323,-18.074153,0.017917,0.093945,0.031716,0.711211,False,False,False,False,False,
D3_set_b_Bunlabelledtest__288_1311164615284_B,D3,set_b,dataset/archive (2)/set_b/Bunlabelledtest__288_1311164615284_B.wav,4000,2000,10275,5.1375,0.181566,1.049421,15.238293,12.194245,0.007007,0.0,16.513793,-20.397563,0.044329,0.135867,0.024309,0.227461,False,False,False,False,False,
D3_set_b_Bunlabelledtest__290_1311182875320_B,D3,set_b,dataset/archive (2)/set_b/Bunlabelledtest__290_1311182875320_B.wav,4000,2000,3226,1.613,0.065478,0.57583,18.883994,12.292378,0.0,0.0,21.191591,-19.857934,0.044216,0.138672,0.039486,0.290256,True,False,False,False,True,short
D3_set_b_Bunlabelledtest__293_1311680805936_B,D3,set_b,dataset/archive (2)/set_b/Bunlabelledtest__293_1311680805936_B.wav,4000,2000,9269,4.6345,0.161561,1.030917,16.097765,10.006677,0.004208,0.0,19.086165,-18.13029,0.031314,0.121429,0.030596,0.095837,False,False,False,False,False,
D3_set_b_Bunlabelledtest__293_1311680805936_B2,D3,set_b,dataset/archive (2)/set_b/Bunlabelledtest__293_1311680805936_B2.wav,4000,2000,5381,2.6905,0.188036,1.020465,14.691131,11.472487,0.008177,0.0,18.835613,-17.729242,0.032576,0.133398,0.068794,0.172179,False,False,False,False,False,
D3_set_b_Bunlabelledtest__294_1311681084248_D,D3,set_b,dataset/archive (2)/set_b/Bunlabelledtest__294_1311681084248_D.wav,4000,2000,6366,3.183,0.080525,0.893896,20.907143,4.942836,0.0,0.0,18.54413,-8.683233,0.041217,0.128906,0.020909,0.071595,False,False,False,False,False,
D3_set_b_Bunlabelledtest__296_1311682952647_A,D3,set_b,dataset/archive (2)/set_b/Bunlabelledtest__296_1311682952647_A.wav,4000,2000,2577,1.2885,0.168938,1.01225,15.551208,4.622999,0.005045,0.0,26.875012,-15.897248,0.017537,0.09375,0.024825,0.715584,True,False,False,False,True,short
D3_set_b_Bunlabelledtest__296_1311682952647_B,D3,set_b,dataset/archive (2)/set_b/Bunlabelledtest__296_1311682952647_B.wav,4000,2000,3834,1.917,0.175359,1.014839,15.249371,3.986448,0.001565,0.0,17.807794,-20.832799,0.038106,0.134766,0.036923,0.202792,True,False,False,False,True,short
D3_set_b_Bunlabelledtest__300_1311772096120_B,D3,set_b,dataset/archive (2)/set_b/Bunlabelledtest__300_1311772096120_B.wav,4000,2000,9142,4.571,0.074584,0.596893,18.064961,17.036175,0.0,0.0,20.117239,-18.609345,0.054642,0.126666,0.045044,0.021432,False,False,False,False,False,
D3_set_b_Bunlabelledtest__300_1311772096120_C,D3,set_b,dataset/archive (2)/set_b/Bunlabelledtest__300_1311772096120_C.wav,4000,2000,8108,4.054,0.061774,0.693581,21.0059,21.114289,0.0,0.0,25.379521,-12.769165,0.040136,0.119401,0.031786,0.141235,False,False,False,False,False,
D3_set_b_Bunlabelledtest__300_1311772096120_D,D3,set_b,dataset/archive (2)/set_b/Bunlabelledtest__300_1311772096120_D.wav,4000,2000,12155,6.0775,0.040575,0.297249,17.297227,15.040073,0.0,0.0,21.045294,-10.382077,0.053587,0.131411,0.028617,0.127686,False,False,False,False,False,
D3_set_b_extrastole__127_1306764300147_C2,D3,set_b,dataset/archive (2)/set_b/extrastole__127_1306764300147_C2.wav,4000,2000,9352,4.676,0.105391,1.007658,19.610195,17.954486,0.001604,0.0,23.97042,-13.466354,0.016571,0.083147,0.024561,0.952987,False,False,False,False,False,
D3_set_b_extrastole__128_1306344005749_A,D3,set_b,dataset/archive (2)/set_b/extrastole__128_1306344005749_A.wav,4000,2000,18473,9.2365,0.056112,0.40882,17.249554,9.044317,0.0,0.0,20.970377,-14.077048,0.029485,0.098041,0.024186,0.619497,False,False,False,False,False,
D3_set_b_extrastole__130_1306347376079_D,D3,set_b,dataset/archive (2)/set_b/extrastole__130_1306347376079_D.wav,4000,2000,8006,4.003,0.052381,0.447426,18.631016,5.335512,0.0,0.0,20.289706,-17.196812,0.037094,0.131836,0.036214,0.137193,False,False,False,False,False,
D3_set_b_extrastole__134_1306428161797_C1,D3,set_b,dataset/archive (2)/set_b/extrastole__134_1306428161797_C1.wav,4000,2000,5123,2.5615,0.043681,0.374176,18.655745,7.627194,0.0,0.0,21.60986,-13.762208,0.015858,0.08162,0.020431,0.987184,False,False,False,False,False,
D3_set_b_extrastole__138_1306762146980_B,D3,set_b,dataset/archive (2)/set_b/extrastole__138_1306762146980_B.wav,4000,2000,16208,8.104,0.107598,0.997989,19.346453,20.61399,0.000308,0.0,19.845722,-19.57423,0.031904,0.097373,0.035317,0.634468,False,False,False,False,False,
D3_set_b_extrastole__140_1306519735121_D,D3,set_b,dataset/archive (2)/set_b/extrastole__140_1306519735121_D.wav,4000,2000,11964,5.982,0.040972,0.334079,18.227241,11.575317,0.0,0.0,19.326495,-12.284232,0.035353,0.110764,0.027938,0.334628,False,False,False,False,False,
D3_set_b_extrastole__144_1306522408528_B,D3,set_b,dataset/archive (2)/set_b/extrastole__144_1306522408528_B.wav,4000,2000,10677,5.3385,0.185408,1.02912,14.886735,9.414167,0.006931,0.0,23.772602,-19.589994,0.016675,0.070459,0.012788,1.23709,False,False,False,False,False,
D3_set_b_extrastole__144_1306522408528_B1,D3,set_b,dataset/archive (2)/set_b/extrastole__144_1306522408528_B1.wav,4000,2000,6698,3.349,0.174033,1.033322,15.472099,8.435363,0.005823,0.0,22.083758,-18.429684,0.02114,0.084375,0.018045,0.925499,False,False,False,False,False,
D3_set_b_extrastole__148_1306768801551_B,D3,set_b,dataset/archive (2)/set_b/extrastole__148_1306768801551_B.wav,4000,2000,7998,3.999,0.069688,0.520066,17.457954,6.830724,0.0,0.0,18.695186,-11.682655,0.037501,0.084375,0.015506,0.925499,False,False,False,False,False,
D3_set_b_extrastole__151_1306779785624_B,D3,set_b,dataset/archive (2)/set_b/extrastole__151_1306779785624_B.wav,4000,2000,22617,11.3085,0.144324,1.047287,17.21452,11.419196,0.002874,0.0,20.656325,-20.140144,0.028504,0.130119,0.023074,0.098739,False,False,False,False,False,
D3_set_b_extrastole__153_1306848820671_C,D3,set_b,dataset/archive (2)/set_b/extrastole__153_1306848820671_C.wav,4000,2000,12928,6.464,0.054777,0.58851,20.623076,6.589452,0.0,0.0,16.775288,-13.570539,0.035074,0.104074,0.019307,0.484428,False,False,False,False,False,
D3_set_b_extrastole__154_1306935608852_D2,D3,set_b,dataset/archive (2)/set_b/extrastole__154_1306935608852_D2.wav,4000,2000,4787,2.3935,0.102961,0.841321,18.245794,8.1987,0.0,0.0,20.222398,-16.806973,0.028511,0.111213,0.053112,0.324567,False,False,False,False,False,
D3_set_b_extrastole__163_1307104470471_C,D3,set_b,dataset/archive (2)/set_b/extrastole__163_1307104470471_C.wav,4000,2000,16926,8.463,0.102237,0.899991,18.892603,18.19441,0.0,0.0,27.2465,-14.811062,0.01515,0.086508,0.021853,0.87773,False,False,False,False,False,
D3_set_b_extrastole__179_1307990076841_C,D3,set_b,dataset/archive (2)/set_b/extrastole__179_1307990076841_C.wav,4000,2000,24876,12.438,0.218054,1.026615,13.456851,14.013402,0.015678,0.0,23.203738,-17.459389,0.015063,0.0802,0.01733,1.018976,False,True,False,False,True,clipped
D3_set_b_extrastole__184_1308073010307_A,D3,set_b,dataset/archive (2)/set_b/extrastole__184_1308073010307_A.wav,4000,2000,26762,13.381,0.064435,0.465952,17.184358,7.218532,0.0,0.0,20.744274,-15.856836,0.027596,0.121378,0.027189,0.096965,False,False,False,False,False,
D3_set_b_extrastole__190_1308076920011_C,D3,set_b,dataset/archive (2)/set_b/extrastole__190_1308076920011_C.wav,4000,2000,3749,1.8745,0.100369,0.92137,19.256671,9.335437,0.0,0.0,22.253521,-13.381607,0.01453,0.069561,0.011428,1.25719,True,False,False,False,True,short
D3_set_b_extrastole__191_1308077299430_A,D3,set_b,dataset/archive (2)/set_b/extrastole__191_1308077299430_A.wav,4000,2000,20818,10.409,0.045282,0.310286,16.716789,8.117838,0.0,0.0,13.755766,-14.262575,0.052248,0.166162,0.044138,0.905786,False,False,False,False,False,
