record_uid,subset,sqi_good,dataset_source,snr_proxy_db,is_noisy,is_low_quality,quality_group,quality_reasons,pp08_poor,sqi_poor
D1_training-e_e00979,training-e,True,D1,32.916886,False,False,clean,,False,False
D1_training-e_e00980,training-e,True,D1,24.868634,False,False,clean,,False,False
D1_training-e_e00981,training-e,True,D1,37.741913,False,False,clean,,False,False
D1_training-e_e00982,training-e,True,D1,30.768954,False,False,clean,,False,False
D1_training-e_e00983,training-e,True,D1,35.600956,False,False,clean,,False,False
D1_training-e_e00984,training-e,True,D1,35.570057,False,False,clean,,False,False
D1_training-e_e00985,training-e,True,D1,26.30728,False,False,clean,,False,False
D1_training-e_e00986,training-e,True,D1,27.580399,False,False,clean,,False,False
D1_training-e_e00987,training-e,True,D1,22.689537,False,False,clean,,False,False
D1_training-e_e00988,training-e,True,D1,19.138695,False,False,clean,,False,False
D1_training-e_e00989,training-e,False,D1,43.110799,True,True,noisy,baseline_drift,True,True
D1_training-e_e00990,training-e,False,D1,25.814132,False,False,clean,,False,True
D1_training-e_e00991,training-e,True,D1,29.468611,False,False,clean,,False,False
D1_training-e_e00992,training-e,True,D1,26.140151,False,False,clean,,False,False
D1_training-e_e00993,training-e,False,D1,43.788856,True,True,noisy,baseline_drift,True,True
D1_training-e_e00994,training-e,True,D1,34.432927,False,False,clean,,False,False
D1_training-e_e00995,training-e,True,D1,18.056523,False,False,clean,,False,False
D1_training-e_e00996,training-e,True,D1,24.616084,False,False,clean,,False,False
D1_training-e_e00997,training-e,True,D1,29.111473,False,False,clean,,False,False
D1_training-e_e00998,training-e,True,D1,22.168648,False,False,clean,,False,False
D1_training-e_e00999,training-e,True,D1,27.290688,False,False,clean,,False,False
D1_training-e_e01000,training-e,True,D1,35.443281,False,False,clean,,False,False
D1_training-e_e01001,training-e,False,D1,24.887587,False,False,clean,,False,True
D1_training-e_e01002,training-e,True,D1,19.995592,False,False,clean,,False,False
D1_training-e_e01003,training-e,True,D1,36.031465,False,False,clean,,False,False
D1_training-e_e01004,training-e,False,D1,43.558217,True,True,noisy,baseline_drift,True,True
D1_training-e_e01005,training-e,True,D1,28.117439,False,False,clean,,False,False
D1_training-e_e01006,training-e,True,D1,25.305916,False,False,clean,,False,False
D1_training-e_e01007,training-e,True,D1,34.070581,False,False,clean,,False,False
D1_training-e_e01008,training-e,True,D1,34.69812,False,False,clean,,False,False
D1_training-e_e01009,training-e,True,D1,30.989298,False,False,clean,,False,False
D1_training-e_e01010,training-e,True,D1,44.112183,False,False,clean,,False,False
D1_training-e_e01011,training-e,True,D1,44.462354,False,False,clean,,False,False
D1_training-e_e01012,training-e,True,D1,35.784184,False,False,clean,,False,False
D1_training-e_e01013,training-e,True,D1,30.435713,False,False,clean,,False,False
D1_training-e_e01014,training-e,False,D1,33.653359,False,False,clean,,False,True
D1_training-e_e01015,training-e,True,D1,29.584469,False,False,clean,,False,False
D1_training-e_e01016,training-e,True,D1,26.428129,False,False,clean,,False,False
D1_training-e_e01017,training-e,True,D1,18.466461,False,False,clean,,False,False
D1_training-e_e01018,training-e,False,D1,43.537875,True,True,noisy,baseline_drift,True,True
D1_training-e_e01019,training-e,True,D1,44.239531,False,False,clean,,False,False
D1_training-e_e01020,training-e,True,D1,32.938385,False,False,clean,,False,False
D1_training-e_e01021,training-e,True,D1,39.572946,False,False,clean,,False,False
D1_training-e_e01022,training-e,True,D1,34.179026,False,False,clean,,False,False
D1_training-e_e01023,training-e,True,D1,33.344217,False,False,clean,,False,False
D1_training-e_e01024,training-e,True,D1,32.01257,False,False,clean,,False,False
D1_training-e_e01025,training-e,True,D1,38.868928,False,False,clean,,False,False
D1_training-e_e01026,training-e,True,D1,23.387363,False,False,clean,,False,False
D1_training-e_e01027,training-e,False,D1,33.738699,True,True,noisy,baseline_drift,True,True
D1_training-e_e01028,training-e,False,D1,40.452235,True,True,noisy,baseline_drift,True,True
D1_training-e_e01029,training-e,False,D1,43.596723,True,True,noisy,baseline_drift,True,True
D1_training-e_e01030,training-e,True,D1,35.283309,False,False,clean,,False,False
D1_training-e_e01031,training-e,True,D1,29.878366,False,False,clean,,False,False
D1_training-e_e01032,training-e,True,D1,37.409367,False,False,clean,,False,False
D1_training-e_e01033,training-e,True,D1,18.231102,False,False,clean,,False,False
D1_training-e_e01034,training-e,True,D1,37.011328,False,False,clean,,False,False
D1_training-e_e01035,training-e,True,D1,33.104351,False,False,clean,,False,False
D1_training-e_e01036,training-e,True,D1,36.448095,False,False,clean,,False,False
D1_training-e_e01037,training-e,True,D1,36.839401,False,False,clean,,False,False
D1_training-e_e01038,training-e,True,D1,32.201016,False,False,clean,,False,False
D1_training-e_e01039,training-e,True,D1,32.500846,False,False,clean,,False,False
D1_training-e_e01040,training-e,True,D1,31.546809,False,False,clean,,False,False
D1_training-e_e01041,training-e,True,D1,30.021841,False,False,clean,,False,False
D1_training-e_e01042,training-e,True,D1,31.496176,False,False,clean,,False,False
D1_training-e_e01043,training-e,True,D1,40.189541,False,False,clean,,False,False
D1_training-e_e01044,training-e,True,D1,35.474685,False,False,clean,,False,False
D1_training-e_e01045,training-e,True,D1,35.098664,False,False,clean,,False,False
D1_training-e_e01046,training-e,True,D1,37.829315,False,False,clean,,False,False
D1_training-e_e01047,training-e,True,D1,27.064046,False,False,clean,,False,False
D1_training-e_e01048,training-e,True,D1,39.278075,False,False,clean,,False,False
D1_training-e_e01049,training-e,True,D1,34.555368,False,False,clean,,False,False
D1_training-e_e01050,training-e,True,D1,32.403676,False,False,clean,,False,False
D1_training-e_e01051,training-e,True,D1,20.856971,False,False,clean,,False,False
D1_training-e_e01052,training-e,True,D1,29.594913,False,False,clean,,False,False
D1_training-e_e01053,training-e,True,D1,36.46831,False,False,clean,,False,False
D1_training-e_e01054,training-e,True,D1,28.737782,False,False,clean,,False,False
D1_training-e_e01055,training-e,True,D1,37.478192,False,False,clean,,False,False
D1_training-e_e01056,training-e,True,D1,37.862457,False,False,clean,,False,False
D1_training-e_e01057,training-e,True,D1,33.0144,False,False,clean,,False,False
D1_training-e_e01058,training-e,True,D1,31.095078,False,False,clean,,False,False
D1_training-e_e01059,training-e,True,D1,32.850902,False,False,clean,,False,False
D1_training-e_e01060,training-e,True,D1,34.597384,False,False,clean,,False,False
D1_training-e_e01061,training-e,True,D1,28.574067,False,False,clean,,False,False
D1_training-e_e01062,training-e,True,D1,22.676068,False,False,clean,,False,False
D1_training-e_e01063,training-e,True,D1,36.058906,False,False,clean,,False,False
D1_training-e_e01064,training-e,True,D1,29.360983,False,False,clean,,False,False
D1_training-e_e01065,training-e,True,D1,34.917828,False,False,clean,,False,False
D1_training-e_e01066,training-e,True,D1,29.85781,False,False,clean,,False,False
D1_training-e_e01067,training-e,True,D1,41.705196,False,False,clean,,False,False
D1_training-e_e01068,training-e,True,D1,18.977018,False,False,clean,,False,False
D1_training-e_e01069,training-e,True,D1,20.833255,False,True,low_quality_other,clipped,True,False
D1_training-e_e01070,training-e,True,D1,34.622268,False,False,clean,,False,False
D1_training-e_e01071,training-e,True,D1,29.10698,False,False,clean,,False,False
D1_training-e_e01072,training-e,True,D1,27.486292,False,False,clean,,False,False
D1_training-e_e01073,training-e,True,D1,33.850069,False,False,clean,,False,False
D1_training-e_e01074,training-e,True,D1,26.038189,False,False,clean,,False,False
D1_training-e_e01075,training-e,True,D1,31.182528,False,False,clean,,False,False
D1_training-e_e01076,training-e,True,D1,31.70085,False,False,clean,,False,False
D1_training-e_e01077,training-e,True,D1,32.340355,False,False,clean,,False,False
D1_training-e_e01078,training-e,False,D1,0.851392,True,True,noisy,low_snr,True,True
D1_training-e_e01079,training-e,True,D1,34.384656,False,False,clean,,False,False
D1_training-e_e01080,training-e,True,D1,30.689106,False,False,clean,,False,False
D1_training-e_e01081,training-e,True,D1,18.493455,False,False,clean,,False,False
D1_training-e_e01082,training-e,True,D1,36.10467,False,False,clean,,False,False
D1_training-e_e01083,training-e,True,D1,33.143001,False,False,clean,,False,False
D1_training-e_e01084,training-e,True,D1,13.690936,False,False,clean,,False,False
D1_training-e_e01085,training-e,True,D1,21.320754,False,False,clean,,False,False
D1_training-e_e01086,training-e,True,D1,24.769833,False,False,clean,,False,False
D1_training-e_e01087,training-e,True,D1,31.581839,False,False,clean,,False,False
D1_training-e_e01088,training-e,True,D1,29.062997,False,False,clean,,False,False
D1_training-e_e01089,training-e,True,D1,19.05832,False,False,clean,,False,False
D1_training-e_e01090,training-e,True,D1,28.050891,False,False,clean,,False,False
D1_training-e_e01091,training-e,True,D1,34.465493,False,False,clean,,False,False
D1_training-e_e01092,training-e,True,D1,35.224584,False,False,clean,,False,False
D1_training-e_e01093,training-e,True,D1,33.507563,False,False,clean,,False,False
D1_training-e_e01094,training-e,False,D1,0.23273,True,True,noisy,low_snr,True,True
D1_training-e_e01095,training-e,True,D1,30.963554,False,False,clean,,False,False
D1_training-e_e01096,training-e,True,D1,34.438039,False,False,clean,,False,False
D1_training-e_e01097,training-e,True,D1,29.252188,False,False,clean,,False,False
D1_training-e_e01098,training-e,True,D1,31.845963,False,False,clean,,False,False
D1_training-e_e01099,training-e,False,D1,26.280773,True,True,noisy,baseline_drift,True,True
D1_training-e_e01100,training-e,True,D1,39.553411,False,False,clean,,False,False
D1_training-e_e01101,training-e,False,D1,33.868897,True,True,noisy,baseline_drift,True,True
D1_training-e_e01102,training-e,True,D1,27.702723,False,False,clean,,False,False
D1_training-e_e01103,training-e,True,D1,35.323992,False,False,clean,,False,False
D1_training-e_e01104,training-e,True,D1,30.072892,False,False,clean,,False,False
D1_training-e_e01105,training-e,True,D1,29.273412,False,False,clean,,False,False
D1_training-e_e01106,training-e,True,D1,29.412597,False,False,clean,,False,False
D1_training-e_e01107,training-e,True,D1,40.736403,False,False,clean,,False,False
D1_training-e_e01108,training-e,True,D1,35.62293,False,False,clean,,False,False
D1_training-e_e01109,training-e,True,D1,32.372313,False,False,clean,,False,False
D1_training-e_e01110,training-e,True,D1,33.791637,False,False,clean,,False,False
D1_training-e_e01111,training-e,True,D1,33.808492,False,False,clean,,False,False
D1_training-e_e01112,training-e,True,D1,28.80624,False,False,clean,,False,False
D1_training-e_e01113,training-e,True,D1,33.127573,False,False,clean,,False,False
D1_training-e_e01114,training-e,True,D1,19.813522,False,False,clean,,False,False
D1_training-e_e01115,training-e,True,D1,26.961151,False,False,clean,,False,False
D1_training-e_e01116,training-e,True,D1,22.696237,False,False,clean,,False,False
D1_training-e_e01117,training-e,True,D1,29.403166,False,False,clean,,False,False
D1_training-e_e01118,training-e,True,D1,39.910276,False,False,clean,,False,False
D1_training-e_e01119,training-e,True,D1,34.647611,False,False,clean,,False,False
D1_training-e_e01120,training-e,True,D1,23.798912,False,False,clean,,False,False
D1_training-e_e01121,training-e,True,D1,26.602528,False,False,clean,,False,False
D1_training-e_e01122,training-e,False,D1,5.104578,True,True,noisy,baseline_drift,True,True
D1_training-e_e01123,training-e,True,D1,36.651539,False,False,clean,,False,False
D1_training-e_e01124,training-e,True,D1,28.333517,False,False,clean,,False,False
D1_training-e_e01125,training-e,True,D1,37.366005,False,False,clean,,False,False
D1_training-e_e01126,training-e,True,D1,23.59176,False,False,clean,,False,False
D1_training-e_e01127,training-e,True,D1,31.370666,False,False,clean,,False,False
D1_training-e_e01128,training-e,True,D1,30.359541,False,False,clean,,False,False
D1_training-e_e01129,training-e,True,D1,38.427346,False,False,clean,,False,False
D1_training-e_e01130,training-e,True,D1,33.346439,False,False,clean,,False,False
D1_training-e_e01131,training-e,False,D1,30.220382,False,False,clean,,False,True
D1_training-e_e01132,training-e,True,D1,27.088689,False,False,clean,,False,False
D1_training-e_e01133,training-e,True,D1,33.142082,False,False,clean,,False,False
D1_training-e_e01134,training-e,True,D1,31.362983,False,False,clean,,False,False
D1_training-e_e01135,training-e,True,D1,24.084881,False,False,clean,,False,False
D1_training-e_e01136,training-e,True,D1,46.744089,False,False,clean,,False,False
D1_training-e_e01137,training-e,True,D1,25.47039,False,False,clean,,False,False
D1_training-e_e01138,training-e,True,D1,31.176135,False,False,clean,,False,False
D1_training-e_e01139,training-e,True,D1,25.069576,False,False,clean,,False,False
D1_training-e_e01140,training-e,True,D1,26.28581,False,False,clean,,False,False
D1_training-e_e01141,training-e,True,D1,30.016619,False,False,clean,,False,False
D1_training-e_e01142,training-e,False,D1,42.730518,True,True,noisy,baseline_drift,True,True
D1_training-e_e01143,training-e,True,D1,33.190039,False,False,clean,,False,False
D1_training-e_e01144,training-e,True,D1,36.267105,False,False,clean,,False,False
D1_training-e_e01145,training-e,True,D1,31.275055,False,False,clean,,False,False
D1_training-e_e01146,training-e,True,D1,32.50471,False,False,clean,,False,False
D1_training-e_e01147,training-e,False,D1,7.155522,True,True,noisy,baseline_drift,True,True
D1_training-e_e01148,training-e,True,D1,37.127644,False,False,clean,,False,False
D1_training-e_e01149,training-e,True,D1,22.157113,False,False,clean,,False,False
D1_training-e_e01150,training-e,True,D1,36.579562,False,False,clean,,False,False
D1_training-e_e01151,training-e,True,D1,33.122395,False,False,clean,,False,False
D1_training-e_e01152,training-e,True,D1,21.375553,False,False,clean,,False,False
D1_training-e_e01153,training-e,True,D1,33.645821,False,False,clean,,False,False
D1_training-e_e01154,training-e,False,D1,6.537021,True,True,noisy,baseline_drift,True,True
D1_training-e_e01155,training-e,True,D1,28.849573,False,False,clean,,False,False
D1_training-e_e01156,training-e,True,D1,26.770604,False,False,clean,,False,False
D1_training-e_e01157,training-e,True,D1,35.109213,False,False,clean,,False,False
D1_training-e_e01158,training-e,True,D1,26.136577,False,False,clean,,False,False
D1_training-e_e01159,training-e,True,D1,20.309541,False,False,clean,,False,False
