group_id,method,record_uid,dataset_source,file_path,duplicate_of,similarity,decision,reason
exact_0689,raw_sha256,HB_extrastole_extrastole__191_1308077299430_A,heartbeat_sound,dataset/Heartbeat_Sound/extrastole/extrastole__191_1308077299430_A.wav,D3_set_b_extrastole__191_1308077299430_A,1.0,drop,Heartbeat_Sound is a label helper and a full duplicate of set_a + set_b (T17.3)
exact_0690,raw_sha256,D3_set_b_extrastole__194_1308139824187_B,D3,dataset/archive (2)/set_b/extrastole__194_1308139824187_B.wav,,1.0,keep,byte-identical group; kept by the T17.6 priority rule
exact_0690,raw_sha256,HB_extrastole_extrastole__194_1308139824187_B,heartbeat_sound,dataset/Heartbeat_Sound/extrastole/extrastole__194_1308139824187_B.wav,D3_set_b_extrastole__194_1308139824187_B,1.0,drop,Heartbeat_Sound is a label helper and a full duplicate of set_a + set_b (T17.3)
exact_0691,raw_sha256,D3_set_b_extrastole__198_1308141739338_B,D3,dataset/archive (2)/set_b/extrastole__198_1308141739338_B.wav,,1.0,keep,byte-identical group; kept by the T17.6 priority rule
exact_0691,raw_sha256,HB_extrastole_extrastole__198_1308141739338_B,heartbeat_sound,dataset/Heartbeat_Sound/extrastole/extrastole__198_1308141739338_B.wav,D3_set_b_extrastole__198_1308141739338_B,1.0,drop,Heartbeat_Sound is a label helper and a full duplicate of set_a + set_b (T17.3)
exact_0692,raw_sha256,D3_set_b_extrastole__198_1308141739338_B1,D3,dataset/archive (2)/set_b/extrastole__198_1308141739338_B1.wav,,1.0,keep,byte-identical group; kept by the T17.6 priority rule
exact_0692,raw_sha256,HB_extrastole_extrastole__198_1308141739338_B1,heartbeat_sound,dataset/Heartbeat_Sound/extrastole/extrastole__198_1308141739338_B1.wav,D3_set_b_extrastole__198_1308141739338_B1,1.0,drop,Heartbeat_Sound is a label helper and a full duplicate of set_a + set_b (T17.3)
exact_0693,raw_sha256,D3_set_b_extrastole__202_1308145175747_C1,D3,dataset/archive (2)/set_b/extrastole__202_1308145175747_C1.wav,,1.0,keep,byte-identical group; kept by the T17.6 priority rule
exact_0693,raw_sha256,HB_extrastole_extrastole__202_1308145175747_C1,heartbeat_sound,dataset/Heartbeat_Sound/extrastole/extrastole__202_1308145175747_C1.wav,D3_set_b_extrastole__202_1308145175747_C1,1.0,drop,Heartbeat_Sound is a label helper and a full duplicate of set_a + set_b (T17.3)
exact_0694,raw_sha256,D3_set_b_extrastole__202_1308145175747_C2,D3,dataset/archive (2)/set_b/extrastole__202_1308145175747_C2.wav,,1.0,keep,byte-identical group; kept by the T17.6 priority rule
exact_0694,raw_sha256,HB_extrastole_extrastole__202_1308145175747_C2,heartbeat_sound,dataset/Heartbeat_Sound/extrastole/extrastole__202_1308145175747_C2.wav,D3_set_b_extrastole__202_1308145175747_C2,1.0,drop,Heartbeat_Sound is a label helper and a full duplicate of set_a + set_b (T17.3)
exact_0695,raw_sha256,D3_set_b_extrastole__207_1308159792607_B,D3,dataset/archive (2)/set_b/extrastole__207_1308159792607_B.wav,,1.0,keep,byte-identical group; kept by the T17.6 priority rule
exact_0695,raw_sha256,HB_extrastole_extrastole__207_1308159792607_B,heartbeat_sound,dataset/Heartbeat_Sound/extrastole/extrastole__207_1308159792607_B.wav,D3_set_b_extrastole__207_1308159792607_B,1.0,drop,Heartbeat_Sound is a label helper and a full duplicate of set_a + set_b (T17.3)
exact_0696,raw_sha256,D3_set_b_extrastole__207_1308159792607_B1,D3,dataset/archive (2)/set_b/extrastole__207_1308159792607_B1.wav,,1.0,keep,byte-identical group; kept by the T17.6 priority rule
exact_0696,raw_sha256,HB_extrastole_extrastole__207_1308159792607_B1,heartbeat_sound,dataset/Heartbeat_Sound/extrastole/extrastole__207_1308159792607_B1.wav,D3_set_b_extrastole__207_1308159792607_B1,1.0,drop,Heartbeat_Sound is a label helper and a full duplicate of set_a + set_b (T17.3)
exact_0697,raw_sha256,D3_set_b_extrastole__209_1308162216750_D,D3,dataset/archive (2)/set_b/extrastole__209_1308162216750_D.wav,,1.0,keep,byte-identical group; kept by the T17.6 priority rule
exact_0697,raw_sha256,HB_extrastole_extrastole__209_1308162216750_D,heartbeat_sound,dataset/Heartbeat_Sound/extrastole/extrastole__209_1308162216750_D.wav,D3_set_b_extrastole__209_1308162216750_D,1.0,drop,Heartbeat_Sound is a label helper and a full duplicate of set_a + set_b (T17.3)
exact_0698,raw_sha256,D3_set_b_extrastole__210_1308162935880_C,D3,dataset/archive (2)/set_b/extrastole__210_1308162935880_C.wav,,1.0,keep,byte-identical group; kept by the T17.6 priority rule
exact_0698,raw_sha256,HB_extrastole_extrastole__210_1308162935880_C,heartbeat_sound,dataset/Heartbeat_Sound/extrastole/extrastole__210_1308162935880_C.wav,D3_set_b_extrastole__210_1308162935880_C,1.0,drop,Heartbeat_Sound is a label helper and a full duplicate of set_a + set_b (T17.3)
exact_0699,raw_sha256,D3_set_b_extrastole__213_1308245263936_D,D3,dataset/archive (2)/set_b/extrastole__213_1308245263936_D.wav,,1.0,keep,byte-identical group; kept by the T17.6 priority rule
exact_0699,raw_sha256,HB_extrastole_extrastole__213_1308245263936_D,heartbeat_sound,dataset/Heartbeat_Sound/extrastole/extrastole__213_1308245263936_D.wav,D3_set_b_extrastole__213_1308245263936_D,1.0,drop,Heartbeat_Sound is a label helper and a full duplicate of set_a + set_b (T17.3)
exact_0700,raw_sha256,D3_set_b_extrastole__215_1308245664733_B,D3,dataset/archive (2)/set_b/extrastole__215_1308245664733_B.wav,,1.0,keep,byte-identical group; kept by the T17.6 priority rule
exact_0700,raw_sha256,HB_extrastole_extrastole__215_1308245664733_B,heartbeat_sound,dataset/Heartbeat_Sound/extrastole/extrastole__215_1308245664733_B.wav,D3_set_b_extrastole__215_1308245664733_B,1.0,drop,Heartbeat_Sound is a label helper and a full duplicate of set_a + set_b (T17.3)
exact_0701,raw_sha256,D3_set_b_extrastole__215_1308245664733_B1,D3,dataset/archive (2)/set_b/extrastole__215_1308245664733_B1.wav,,1.0,keep,byte-identical group; kept by the T17.6 priority rule
exact_0701,raw_sha256,HB_extrastole_extrastole__215_1308245664733_B1,heartbeat_sound,dataset/Heartbeat_Sound/extrastole/extrastole__215_1308245664733_B1.wav,D3_set_b_extrastole__215_1308245664733_B1,1.0,drop,Heartbeat_Sound is a label helper and a full duplicate of set_a + set_b (T17.3)
exact_0702,raw_sha256,D3_set_b_extrastole__216_1308245839516_A,D3,dataset/archive (2)/set_b/extrastole__216_1308245839516_A.wav,,1.0,keep,byte-identical group; kept by the T17.6 priority rule
exact_0702,raw_sha256,HB_extrastole_extrastole__216_1308245839516_A,heartbeat_sound,dataset/Heartbeat_Sound/extrastole/extrastole__216_1308245839516_A.wav,D3_set_b_extrastole__216_1308245839516_A,1.0,drop,Heartbeat_Sound is a label helper and a full duplicate of set_a + set_b (T17.3)
exact_0703,raw_sha256,D3_set_b_extrastole__216_1308245839516_B,D3,dataset/archive (2)/set_b/extrastole__216_1308245839516_B.wav,,1.0,keep,byte-identical group; kept by the T17.6 priority rule
exact_0703,raw_sha256,HB_extrastole_extrastole__216_1308245839516_B,heartbeat_sound,dataset/Heartbeat_Sound/extrastole/extrastole__216_1308245839516_B.wav,D3_set_b_extrastole__216_1308245839516_B,1.0,drop,Heartbeat_Sound is a label helper and a full duplicate of set_a + set_b (T17.3)
exact_0704,raw_sha256,D3_set_b_extrastole__220_1308250132896_B,D3,dataset/archive (2)/set_b/extrastole__220_1308250132896_B.wav,,1.0,keep,byte-identical group; kept by the T17.6 priority rule
exact_0704,raw_sha256,HB_extrastole_extrastole__220_1308250132896_B,heartbeat_sound,dataset/Heartbeat_Sound/extrastole/extrastole__220_1308250132896_B.wav,D3_set_b_extrastole__220_1308250132896_B,1.0,drop,Heartbeat_Sound is a label helper and a full duplicate of set_a + set_b (T17.3)
exact_0705,raw_sha256,D3_set_b_extrastole__224_1308337157445_B,D3,dataset/archive (2)/set_b/extrastole__224_1308337157445_B.wav,,1.0,keep,byte-identical group; kept by the T17.6 priority rule
exact_0705,raw_sha256,HB_extrastole_extrastole__224_1308337157445_B,heartbeat_sound,dataset/Heartbeat_Sound/extrastole/extrastole__224_1308337157445_B.wav,D3_set_b_extrastole__224_1308337157445_B,1.0,drop,Heartbeat_Sound is a label helper and a full duplicate of set_a + set_b (T17.3)
exact_0706,raw_sha256,D3_set_b_extrastole__229_1308594979317_B,D3,dataset/archive (2)/set_b/extrastole__229_1308594979317_B.wav,,1.0,keep,byte-identical group; kept by the T17.6 priority rule
exact_0706,raw_sha256,HB_extrastole_extrastole__229_1308594979317_B,heartbeat_sound,dataset/Heartbeat_Sound/extrastole/extrastole__229_1308594979317_B.wav,D3_set_b_extrastole__229_1308594979317_B,1.0,drop,Heartbeat_Sound is a label helper and a full duplicate of set_a + set_b (T17.3)
exact_0707,raw_sha256,D3_set_b_extrastole__235_1308749032454_B,D3,dataset/archive (2)/set_b/extrastole__235_1308749032454_B.wav,,1.0,keep,byte-identical group; kept by the T17.6 priority rule
exact_0707,raw_sha256,HB_extrastole_extrastole__235_1308749032454_B,heartbeat_sound,dataset/Heartbeat_Sound/extrastole/extrastole__235_1308749032454_B.wav,D3_set_b_extrastole__235_1308749032454_B,1.0,drop,Heartbeat_Sound is a label helper and a full duplicate of set_a + set_b (T17.3)
exact_0708,raw_sha256,D3_set_b_extrastole__237_1308750231222_A,D3,dataset/archive (2)/set_b/extrastole__237_1308750231222_A.wav,,1.0,keep,byte-identical group; kept by the T17.6 priority rule
exact_0708,raw_sha256,HB_extrastole_extrastole__237_1308750231222_A,heartbeat_sound,dataset/Heartbeat_Sound/extrastole/extrastole__237_1308750231222_A.wav,D3_set_b_extrastole__237_1308750231222_A,1.0,drop,Heartbeat_Sound is a label helper and a full duplicate of set_a + set_b (T17.3)
exact_0709,raw_sha256,D3_set_b_extrastole__237_1308750231222_C,D3,dataset/archive (2)/set_b/extrastole__237_1308750231222_C.wav,,1.0,keep,byte-identical group; kept by the T17.6 priority rule
exact_0709,raw_sha256,HB_extrastole_extrastole__237_1308750231222_C,heartbeat_sound,dataset/Heartbeat_Sound/extrastole/extrastole__237_1308750231222_C.wav,D3_set_b_extrastole__237_1308750231222_C,1.0,drop,Heartbeat_Sound is a label helper and a full duplicate of set_a + set_b (T17.3)
exact_0710,raw_sha256,D3_set_b_extrastole__249_1309202052376_C,D3,dataset/archive (2)/set_b/extrastole__249_1309202052376_C.wav,,1.0,keep,byte-identical group; kept by the T17.6 priority rule
exact_0710,raw_sha256,HB_extrastole_extrastole__249_1309202052376_C,heartbeat_sound,dataset/Heartbeat_Sound/extrastole/extrastole__249_1309202052376_C.wav,D3_set_b_extrastole__249_1309202052376_C,1.0,drop,Heartbeat_Sound is a label helper and a full duplicate of set_a + set_b (T17.3)
exact_0711,raw_sha256,D3_set_b_extrastole__253_1309350256198_B,D3,dataset/archive (2)/set_b/extrastole__253_1309350256198_B.wav,,1.0,keep,byte-identical group; kept by the T17.6 priority rule
exact_0711,raw_sha256,HB_extrastole_extrastole__253_1309350256198_B,heartbeat_sound,dataset/Heartbeat_Sound/extrastole/extrastole__253_1309350256198_B.wav,D3_set_b_extrastole__253_1309350256198_B,1.0,drop,Heartbeat_Sound is a label helper and a full duplicate of set_a + set_b (T17.3)
exact_0712,raw_sha256,D3_set_b_extrastole__261_1309353556003_C,D3,dataset/archive (2)/set_b/extrastole__261_1309353556003_C.wav,,1.0,keep,byte-identical group; kept by the T17.6 priority rule
exact_0712,raw_sha256,HB_extrastole_extrastole__261_1309353556003_C,heartbeat_sound,dataset/Heartbeat_Sound/extrastole/extrastole__261_1309353556003_C.wav,D3_set_b_extrastole__261_1309353556003_C,1.0,drop,Heartbeat_Sound is a label helper and a full duplicate of set_a + set_b (T17.3)
exact_0713,raw_sha256,D3_set_b_extrastole__265_1309367698923_C,D3,dataset/archive (2)/set_b/extrastole__265_1309367698923_C.wav,,1.0,keep,byte-identical group; kept by the T17.6 priority rule
exact_0713,raw_sha256,HB_extrastole_extrastole__265_1309367698923_C,heartbeat_sound,dataset/Heartbeat_Sound/extrastole/extrastole__265_1309367698923_C.wav,D3_set_b_extrastole__265_1309367698923_C,1.0,drop,Heartbeat_Sound is a label helper and a full duplicate of set_a + set_b (T17.3)
exact_0714,raw_sha256,D3_set_b_extrastole__274_1311075637574_A,D3,dataset/archive (2)/set_b/extrastole__274_1311075637574_A.wav,,1.0,keep,byte-identical group; kept by the T17.6 priority rule
exact_0714,raw_sha256,HB_extrastole_extrastole__274_1311075637574_A,heartbeat_sound,dataset/Heartbeat_Sound/extrastole/extrastole__274_1311075637574_A.wav,D3_set_b_extrastole__274_1311075637574_A,1.0,drop,Heartbeat_Sound is a label helper and a full duplicate of set_a + set_b (T17.3)
exact_0715,raw_sha256,D3_set_b_extrastole__275_1310990852160_B,D3,dataset/archive (2)/set_b/extrastole__275_1310990852160_B.wav,,1.0,keep,byte-identical group; kept by the T17.6 priority rule
exact_0715,raw_sha256,HB_extrastole_extrastole__275_1310990852160_B,heartbeat_sound,dataset/Heartbeat_Sound/extrastole/extrastole__275_1310990852160_B.wav,D3_set_b_extrastole__275_1310990852160_B,1.0,drop,Heartbeat_Sound is a label helper and a full duplicate of set_a + set_b (T17.3)
exact_0716,raw_sha256,D3_set_b_extrastole__286_1311170606028_D,D3,dataset/archive (2)/set_b/extrastole__286_1311170606028_D.wav,,1.0,keep,byte-identical group; kept by the T17.6 priority rule
exact_0716,raw_sha256,HB_extrastole_extrastole__286_1311170606028_D,heartbeat_sound,dataset/Heartbeat_Sound/extrastole/extrastole__286_1311170606028_D.wav,D3_set_b_extrastole__286_1311170606028_D,1.0,drop,Heartbeat_Sound is a label helper and a full duplicate of set_a + set_b (T17.3)
exact_0717,raw_sha256,D3_set_b_extrastole__294_1311681084248_C,D3,dataset/archive (2)/set_b/extrastole__294_1311681084248_C.wav,,1.0,keep,byte-identical group; kept by the T17.6 priority rule
exact_0717,raw_sha256,HB_extrastole_extrastole__294_1311681084248_C,heartbeat_sound,dataset/Heartbeat_Sound/extrastole/extrastole__294_1311681084248_C.wav,D3_set_b_extrastole__294_1311681084248_C,1.0,drop,Heartbeat_Sound is a label helper and a full duplicate of set_a + set_b (T17.3)
exact_0718,raw_sha256,D3_set_b_extrastole__298_1311685888900_C,D3,dataset/archive (2)/set_b/extrastole__298_1311685888900_C.wav,,1.0,keep,byte-identical group; kept by the T17.6 priority rule
exact_0718,raw_sha256,HB_extrastole_extrastole__298_1311685888900_C,heartbeat_sound,dataset/Heartbeat_Sound/extrastole/extrastole__298_1311685888900_C.wav,D3_set_b_extrastole__298_1311685888900_C,1.0,drop,Heartbeat_Sound is a label helper and a full duplicate of set_a + set_b (T17.3)
exact_0719,raw_sha256,D3_set_b_murmur__112_1306243000964_A,D3,dataset/archive (2)/set_b/murmur__112_1306243000964_A.wav,,1.0,keep,byte-identical group; kept by the T17.6 priority rule
exact_0719,raw_sha256,HB_murmur_murmur__112_1306243000964_A,heartbeat_sound,dataset/Heartbeat_Sound/murmur/murmur__112_1306243000964_A.wav,D3_set_b_murmur__112_1306243000964_A,1.0,drop,Heartbeat_Sound is a label helper and a full duplicate of set_a + set_b (T17.3)
exact_0720,raw_sha256,D3_set_b_murmur__112_1306243000964_B,D3,dataset/archive (2)/set_b/murmur__112_1306243000964_B.wav,,1.0,keep,byte-identical group; kept by the T17.6 priority rule
exact_0720,raw_sha256,HB_murmur_murmur__112_1306243000964_B,heartbeat_sound,dataset/Heartbeat_Sound/murmur/murmur__112_1306243000964_B.wav,D3_set_b_murmur__112_1306243000964_B,1.0,drop,Heartbeat_Sound is a label helper and a full duplicate of set_a + set_b (T17.3)
exact_0721,raw_sha256,D3_set_b_murmur__112_1306243000964_D,D3,dataset/archive (2)/set_b/murmur__112_1306243000964_D.wav,,1.0,keep,byte-identical group; kept by the T17.6 priority rule
exact_0721,raw_sha256,HB_murmur_murmur__112_1306243000964_D,heartbeat_sound,dataset/Heartbeat_Sound/murmur/murmur__112_1306243000964_D.wav,D3_set_b_murmur__112_1306243000964_D,1.0,drop,Heartbeat_Sound is a label helper and a full duplicate of set_a + set_b (T17.3)
exact_0722,raw_sha256,D3_set_b_murmur__116_1306258689913_A,D3,dataset/archive (2)/set_b/murmur__116_1306258689913_A.wav,,1.0,keep,byte-identical group; kept by the T17.6 priority rule
exact_0722,raw_sha256,HB_murmur_murmur__116_1306258689913_A,heartbeat_sound,dataset/Heartbeat_Sound/murmur/murmur__116_1306258689913_A.wav,D3_set_b_murmur__116_1306258689913_A,1.0,drop,Heartbeat_Sound is a label helper and a full duplicate of set_a + set_b (T17.3)
exact_0723,raw_sha256,D3_set_b_murmur__116_1306258689913_C,D3,dataset/archive (2)/set_b/murmur__116_1306258689913_C.wav,,1.0,keep,byte-identical group; kept by the T17.6 priority rule
exact_0723,raw_sha256,HB_murmur_murmur__116_1306258689913_C,heartbeat_sound,dataset/Heartbeat_Sound/murmur/murmur__116_1306258689913_C.wav,D3_set_b_murmur__116_1306258689913_C,1.0,drop,Heartbeat_Sound is a label helper and a full duplicate of set_a + set_b (T17.3)
exact_0724,raw_sha256,D3_set_b_murmur__116_1306258689913_D,D3,dataset/archive (2)/set_b/murmur__116_1306258689913_D.wav,,1.0,keep,byte-identical group; kept by the T17.6 priority rule
exact_0724,raw_sha256,HB_murmur_murmur__116_1306258689913_D,heartbeat_sound,dataset/Heartbeat_Sound/murmur/murmur__116_1306258689913_D.wav,D3_set_b_murmur__116_1306258689913_D,1.0,drop,Heartbeat_Sound is a label helper and a full duplicate of set_a + set_b (T17.3)
exact_0725,raw_sha256,D3_set_b_murmur__122_1306325762831_C,D3,dataset/archive (2)/set_b/murmur__122_1306325762831_C.wav,,1.0,keep,byte-identical group; kept by the T17.6 priority rule
exact_0725,raw_sha256,HB_murmur_murmur__122_1306325762831_C,heartbeat_sound,dataset/Heartbeat_Sound/murmur/murmur__122_1306325762831_C.wav,D3_set_b_murmur__122_1306325762831_C,1.0,drop,Heartbeat_Sound is a label helper and a full duplicate of set_a + set_b (T17.3)
exact_0726,raw_sha256,D3_set_b_murmur__122_1306325762831_D,D3,dataset/archive (2)/set_b/murmur__122_1306325762831_D.wav,,1.0,keep,byte-identical group; kept by the T17.6 priority rule
exact_0726,raw_sha256,HB_murmur_murmur__122_1306325762831_D,heartbeat_sound,dataset/Heartbeat_Sound/murmur/murmur__122_1306325762831_D.wav,D3_set_b_murmur__122_1306325762831_D,1.0,drop,Heartbeat_Sound is a label helper and a full duplicate of set_a + set_b (T17.3)
exact_0727,raw_sha256,D3_set_b_murmur__156_1306936373241_B,D3,dataset/archive (2)/set_b/murmur__156_1306936373241_B.wav,,1.0,keep,byte-identical group; kept by the T17.6 priority rule
exact_0727,raw_sha256,HB_murmur_murmur__156_1306936373241_B,heartbeat_sound,dataset/Heartbeat_Sound/murmur/murmur__156_1306936373241_B.wav,D3_set_b_murmur__156_1306936373241_B,1.0,drop,Heartbeat_Sound is a label helper and a full duplicate of set_a + set_b (T17.3)
exact_0728,raw_sha256,D3_set_b_murmur__160_1307100683334_A,D3,dataset/archive (2)/set_b/murmur__160_1307100683334_A.wav,,1.0,keep,byte-identical group; kept by the T17.6 priority rule
exact_0728,raw_sha256,HB_murmur_murmur__160_1307100683334_A,heartbeat_sound,dataset/Heartbeat_Sound/murmur/murmur__160_1307100683334_A.wav,D3_set_b_murmur__160_1307100683334_A,1.0,drop,Heartbeat_Sound is a label helper and a full duplicate of set_a + set_b (T17.3)
exact_0729,raw_sha256,D3_set_b_murmur__160_1307100683334_B,D3,dataset/archive (2)/set_b/murmur__160_1307100683334_B.wav,,1.0,keep,byte-identical group; kept by the T17.6 priority rule
exact_0729,raw_sha256,HB_murmur_murmur__160_1307100683334_B,heartbeat_sound,dataset/Heartbeat_Sound/murmur/murmur__160_1307100683334_B.wav,D3_set_b_murmur__160_1307100683334_B,1.0,drop,Heartbeat_Sound is a label helper and a full duplicate of set_a + set_b (T17.3)
exact_0730,raw_sha256,D3_set_b_murmur__161_1307101199321_A,D3,dataset/archive (2)/set_b/murmur__161_1307101199321_A.wav,,1.0,keep,byte-identical group; kept by the T17.6 priority rule
exact_0730,raw_sha256,HB_murmur_murmur__161_1307101199321_A,heartbeat_sound,dataset/Heartbeat_Sound/murmur/murmur__161_1307101199321_A.wav,D3_set_b_murmur__161_1307101199321_A,1.0,drop,Heartbeat_Sound is a label helper and a full duplicate of set_a + set_b (T17.3)
