record_uid,dataset_source,subset,subject_id,subject_derived,record_id,file_path,original_fs,duration_sec,n_samples,recording_location,binary_label,multiclass_label,murmur_label,outcome_label,diagnosis_class,quality_flags,is_duplicate,is_unlabeled,split_group,dataset_name,multiclass_task,binary_label_name,multiclass_label_name,murmur_label_name,outcome_label_name,use_in_supervised,duplicate_of,n_channels,content_sha256
D2_set_a_artifact__201012172012,D2,set_a,a_artifact__201012172012,False,artifact__201012172012,dataset/archive (2)/set_a/artifact__201012172012.wav,44100,9.0,396900,,,3,,,,,False,False,a_artifact__201012172012,PASCAL set_a,pascal_a,,artifact,,,True,,1,ca766b1ab8affdcbba63f894355a8248745f6a8c03dcb8e2ac2444b225c46802
D2_set_a_artifact__201105040918,D2,set_a,a_artifact__201105040918,False,artifact__201105040918,dataset/archive (2)/set_a/artifact__201105040918.wav,44100,9.0,396900,,,3,,,,,False,False,a_artifact__201105040918,PASCAL set_a,pascal_a,,artifact,,,True,,1,4c704d742b8b4152bdad6596fb3439ef95b265d3e226179649db0683e4e39c81
D2_set_a_artifact__201105041959,D2,set_a,a_artifact__201105041959,False,artifact__201105041959,dataset/archive (2)/set_a/artifact__201105041959.wav,44100,9.0,396900,,,3,,,,,False,False,a_artifact__201105041959,PASCAL set_a,pascal_a,,artifact,,,True,,1,198491ae17cc966ef09b2481ca297d5a911deb5058c77af4e976542b936c8446
D2_set_a_artifact__201105051017,D2,set_a,a_artifact__201105051017,False,artifact__201105051017,dataset/archive (2)/set_a/artifact__201105051017.wav,44100,9.0,396900,,,3,,,,,False,False,a_artifact__201105051017,PASCAL set_a,pascal_a,,artifact,,,True,,1,ff16c57b485207ff5cfa21ba04de3644956bfd57e2f71b3a0fa7046c989f6522
D2_set_a_artifact__201105060108,D2,set_a,a_artifact__201105060108,False,artifact__201105060108,dataset/archive (2)/set_a/artifact__201105060108.wav,44100,9.0,396900,,,3,,,,,False,False,a_artifact__201105060108,PASCAL set_a,pascal_a,,artifact,,,True,,1,565bc60c2065262e66b87d860367ad3d9817e2cd40490928158c27d837ca3787
D2_set_a_artifact__201105061143,D2,set_a,a_artifact__201105061143,False,artifact__201105061143,dataset/archive (2)/set_a/artifact__201105061143.wav,44100,9.0,396900,,,3,,,,,False,False,a_artifact__201105061143,PASCAL set_a,pascal_a,,artifact,,,True,,1,3ca776a14de7de841830a76a7871882adea094a1af910cc852c4302374bbf709
D2_set_a_artifact__201105190800,D2,set_a,a_artifact__201105190800,False,artifact__201105190800,dataset/archive (2)/set_a/artifact__201105190800.wav,44100,9.0,396900,,,3,,,,,False,False,a_artifact__201105190800,PASCAL set_a,pascal_a,,artifact,,,True,,1,d5d5c2d6f20fc59a195e19e10b67e0417c94c858363a35012f7b1a52b71f1766
D2_set_a_artifact__201105280851,D2,set_a,a_artifact__201105280851,False,artifact__201105280851,dataset/archive (2)/set_a/artifact__201105280851.wav,44100,9.0,396900,,,3,,,,,False,False,a_artifact__201105280851,PASCAL set_a,pascal_a,,artifact,,,True,,1,d6639f9dbcef403f9e09a4349737d5096cfce8a36e17f4d9b5bff6eba5310f0e
D2_set_a_artifact__201106010559,D2,set_a,a_artifact__201106010559,False,artifact__201106010559,dataset/archive (2)/set_a/artifact__201106010559.wav,44100,9.0,396900,,,3,,,,,False,False,a_artifact__201106010559,PASCAL set_a,pascal_a,,artifact,,,True,,1,0ba99dceb5881134fbde2a7b4b23c4cb713add28d7c798f259180ba2ca279a34
D2_set_a_artifact__201106010602,D2,set_a,a_artifact__201106010602,False,artifact__201106010602,dataset/archive (2)/set_a/artifact__201106010602.wav,44100,9.0,396900,,,3,,,,,False,False,a_artifact__201106010602,PASCAL set_a,pascal_a,,artifact,,,True,,1,dc39c61cd36fe28ea835b4f71a4abb87905a40f6b681e8d07cd3e213802f2a19
D2_set_a_artifact__201106021541,D2,set_a,a_artifact__201106021541,False,artifact__201106021541,dataset/archive (2)/set_a/artifact__201106021541.wav,44100,9.0,396900,,,3,,,,,False,False,a_artifact__201106021541,PASCAL set_a,pascal_a,,artifact,,,True,,1,d44d456ae9a6c25646831132511607642698fa454330037afeb959c2b80a7a4f
D2_set_a_artifact__201106030612,D2,set_a,a_artifact__201106030612,False,artifact__201106030612,dataset/archive (2)/set_a/artifact__201106030612.wav,44100,9.0,396900,,,3,,,,,False,False,a_artifact__201106030612,PASCAL set_a,pascal_a,,artifact,,,True,,1,18e16666b21263bbe335d62c66739d618c316ef853a0a1c9a6c88a2a74cf09e3
D2_set_a_artifact__201106031558,D2,set_a,a_artifact__201106031558,False,artifact__201106031558,dataset/archive (2)/set_a/artifact__201106031558.wav,44100,9.0,396900,,,3,,,,,False,False,a_artifact__201106031558,PASCAL set_a,pascal_a,,artifact,,,True,,1,b573535dca1c0cc17aaf7c8865c8a6e3c69d0a244fb4d9ffafc62cd595963d05
D2_set_a_artifact__201106040722,D2,set_a,a_artifact__201106040722,False,artifact__201106040722,dataset/archive (2)/set_a/artifact__201106040722.wav,44100,9.0,396900,,,3,,,,,False,False,a_artifact__201106040722,PASCAL set_a,pascal_a,,artifact,,,True,,1,30cf6f6bb5c8c12225c78a453ce5e92c4b4efa063a41258c325be85c98ea9f7e
D2_set_a_artifact__201106040933,D2,set_a,a_artifact__201106040933,False,artifact__201106040933,dataset/archive (2)/set_a/artifact__201106040933.wav,44100,9.0,396900,,,3,,,,,False,False,a_artifact__201106040933,PASCAL set_a,pascal_a,,artifact,,,True,,1,c4bf0da084a982abdc300dcf78e29367357591b321049dea43d1bcffb76a73c6
D2_set_a_artifact__201106040947,D2,set_a,a_artifact__201106040947,False,artifact__201106040947,dataset/archive (2)/set_a/artifact__201106040947.wav,44100,9.0,396900,,,3,,,,,False,False,a_artifact__201106040947,PASCAL set_a,pascal_a,,artifact,,,True,,1,b4cf07adef50f345217fb1417b047c3704ca95a3a5f8e1159c907fada8ac01ef
D2_set_a_artifact__201106041452,D2,set_a,a_artifact__201106041452,False,artifact__201106041452,dataset/archive (2)/set_a/artifact__201106041452.wav,44100,9.0,396900,,,3,,,,,False,False,a_artifact__201106041452,PASCAL set_a,pascal_a,,artifact,,,True,,1,f2a7aec2d6109ccfa52e1dca690929795d9eddcd96ffbb9d41032ebe4ab1fd53
D2_set_a_artifact__201106050353,D2,set_a,a_artifact__201106050353,False,artifact__201106050353,dataset/archive (2)/set_a/artifact__201106050353.wav,44100,9.0,396900,,,3,,,,,False,False,a_artifact__201106050353,PASCAL set_a,pascal_a,,artifact,,,True,,1,b1e4f93df32ad444ed0da206f4922b8e062e4a92d0eb437c08711cffb6674a36
D2_set_a_artifact__201106061233,D2,set_a,a_artifact__201106061233,False,artifact__201106061233,dataset/archive (2)/set_a/artifact__201106061233.wav,44100,9.0,396900,,,3,,,,,False,False,a_artifact__201106061233,PASCAL set_a,pascal_a,,artifact,,,True,,1,99edfe11b0dabad62b3ca06c5dd852fde6961d009f0136ee14bcc152ded4190c
D2_set_a_artifact__201106070537,D2,set_a,a_artifact__201106070537,False,artifact__201106070537,dataset/archive (2)/set_a/artifact__201106070537.wav,44100,9.0,396900,,,3,,,,,False,False,a_artifact__201106070537,PASCAL set_a,pascal_a,,artifact,,,True,,1,e1e2c1383e4b8212b95c2f0dec423ebf6afbb51cc58194fffea67d8f2821ea63
D2_set_a_artifact__201106070949,D2,set_a,a_artifact__201106070949,False,artifact__201106070949,dataset/archive (2)/set_a/artifact__201106070949.wav,44100,9.0,396900,,,3,,,,,False,False,a_artifact__201106070949,PASCAL set_a,pascal_a,,artifact,,,True,,1,bb3df855efcbf792a1875bd4e349ffdd0f0695a855e5b0fafea3ede0b7de5431
D2_set_a_artifact__201106101314,D2,set_a,a_artifact__201106101314,False,artifact__201106101314,dataset/archive (2)/set_a/artifact__201106101314.wav,44100,9.0,396900,,,3,,,,,False,False,a_artifact__201106101314,PASCAL set_a,pascal_a,,artifact,,,True,,1,228b93e8a953a629d99b228ac0e5813225e70499047ec811b03b11c71a28d794
D2_set_a_artifact__201106101955,D2,set_a,a_artifact__201106101955,False,artifact__201106101955,dataset/archive (2)/set_a/artifact__201106101955.wav,44100,9.0,396900,,,3,,,,,False,False,a_artifact__201106101955,PASCAL set_a,pascal_a,,artifact,,,True,,1,06f883c8581e3e4a2e2f8c4f7423fc8edcbe053118f7fc718242fb95858843e8
D2_set_a_artifact__201106110909,D2,set_a,a_artifact__201106110909,False,artifact__201106110909,dataset/archive (2)/set_a/artifact__201106110909.wav,44100,9.0,396900,,,3,,,,,False,False,a_artifact__201106110909,PASCAL set_a,pascal_a,,artifact,,,True,,1,ff56a819cc2cfe388c7c79365bb05a8dcf725cdab22c62493c3629e57579c852
D2_set_a_artifact__201106111119,D2,set_a,a_artifact__201106111119,False,artifact__201106111119,dataset/archive (2)/set_a/artifact__201106111119.wav,44100,9.0,396900,,,3,,,,,False,False,a_artifact__201106111119,PASCAL set_a,pascal_a,,artifact,,,True,,1,87024aed6797540885c67a22cc2a7e967ccd030d5983f16ca7d9bda5e0a7f139
D2_set_a_artifact__201106121242,D2,set_a,a_artifact__201106121242,False,artifact__201106121242,dataset/archive (2)/set_a/artifact__201106121242.wav,44100,9.0,396900,,,3,,,,,False,False,a_artifact__201106121242,PASCAL set_a,pascal_a,,artifact,,,True,,1,ec3db66cdaa1fb24ee1657899f08c487baa8c0e08720856cd11f8bde3e83f631
D2_set_a_artifact__201106121445,D2,set_a,a_artifact__201106121445,False,artifact__201106121445,dataset/archive (2)/set_a/artifact__201106121445.wav,44100,9.0,396900,,,3,,,,,False,False,a_artifact__201106121445,PASCAL set_a,pascal_a,,artifact,,,True,,1,1d13095f1e6dd3a6f44ee8f9e3952fa5d929b583148d317494fbc52ba71fb788
D2_set_a_artifact__201106131834,D2,set_a,a_artifact__201106131834,False,artifact__201106131834,dataset/archive (2)/set_a/artifact__201106131834.wav,44100,9.0,396900,,,3,,,,,False,False,a_artifact__201106131834,PASCAL set_a,pascal_a,,artifact,,,True,,1,1657351832b59fffc13df76dfa60d2d14eeb5a25abc88a718995d8a88565ff8e
D2_set_a_artifact__201106131835,D2,set_a,a_artifact__201106131835,False,artifact__201106131835,dataset/archive (2)/set_a/artifact__201106131835.wav,44100,9.0,396900,,,3,,,,,False,False,a_artifact__201106131835,PASCAL set_a,pascal_a,,artifact,,,True,,1,15e00b81ecf3d8c7269e609ace1aaffd12c6a2bf1eb9914646eb5fafd949fb8b
D2_set_a_artifact__201106141701,D2,set_a,a_artifact__201106141701,False,artifact__201106141701,dataset/archive (2)/set_a/artifact__201106141701.wav,44100,9.0,396900,,,3,,,,,False,False,a_artifact__201106141701,PASCAL set_a,pascal_a,,artifact,,,True,,1,e8caa0f42a97edd2a1e8069166ee970bc510985da050fde1a850b46ea5285939
D2_set_a_artifact__201106161016,D2,set_a,a_artifact__201106161016,False,artifact__201106161016,dataset/archive (2)/set_a/artifact__201106161016.wav,44100,9.0,396900,,,3,,,,,False,False,a_artifact__201106161016,PASCAL set_a,pascal_a,,artifact,,,True,,1,8286bceefebfaa2d29cb6db671808a279bd7f26a7598de59239c24d6a1f114ac
D2_set_a_artifact__201106161019,D2,set_a,a_artifact__201106161019,False,artifact__201106161019,dataset/archive (2)/set_a/artifact__201106161019.wav,44100,9.0,396900,,,3,,,,,False,False,a_artifact__201106161019,PASCAL set_a,pascal_a,,artifact,,,True,,1,fc9b17a162d7f685c0a13b4d9ae1b5617a936fa7993923877de9324e39144415
D2_set_a_artifact__201106161219,D2,set_a,a_artifact__201106161219,False,artifact__201106161219,dataset/archive (2)/set_a/artifact__201106161219.wav,44100,9.0,396900,,,3,,,,,False,False,a_artifact__201106161219,PASCAL set_a,pascal_a,,artifact,,,True,,1,18f60ca5d2a84b754e2f9eefe79ec60355831ccdb021bb9aa874f519976f0f19
D2_set_a_artifact__201106171003,D2,set_a,a_artifact__201106171003,False,artifact__201106171003,dataset/archive (2)/set_a/artifact__201106171003.wav,44100,9.0,396900,,,3,,,,,False,False,a_artifact__201106171003,PASCAL set_a,pascal_a,,artifact,,,True,,1,1da52c628918e745725b6b666b36016058e0606524843fd382b6cf14a17204cb
D2_set_a_artifact__201106190520,D2,set_a,a_artifact__201106190520,False,artifact__201106190520,dataset/archive (2)/set_a/artifact__201106190520.wav,44100,9.0,396900,,,3,,,,,False,False,a_artifact__201106190520,PASCAL set_a,pascal_a,,artifact,,,True,,1,cd4dbf749a463979cef1398c8f02bfee2f6ab32320d3aafc4bcb8e0886df5251
D2_set_a_artifact__201106211041,D2,set_a,a_artifact__201106211041,False,artifact__201106211041,dataset/archive (2)/set_a/artifact__201106211041.wav,44100,9.0,396900,,,3,,,,,False,False,a_artifact__201106211041,PASCAL set_a,pascal_a,,artifact,,,True,,1,cea54b845aa1741e2c8da7cec6d8ee2915ed982c3d6033423d009bec71560927
D2_set_a_artifact__201106211430,D2,set_a,a_artifact__201106211430,False,artifact__201106211430,dataset/archive (2)/set_a/artifact__201106211430.wav,44100,9.0,396900,,,3,,,,,False,False,a_artifact__201106211430,PASCAL set_a,pascal_a,,artifact,,,True,,1,127f3c04344ebbe80ccfd526edb51539247eb68f21b97dbdf1326620f78445ae
D2_set_a_artifact__201106212112,D2,set_a,a_artifact__201106212112,False,artifact__201106212112,dataset/archive (2)/set_a/artifact__201106212112.wav,44100,9.0,396900,,,3,,,,,False,False,a_artifact__201106212112,PASCAL set_a,pascal_a,,artifact,,,True,,1,4371ae2a1577451b0f3ff5191c3f99dd2d2027381fae2571a67a5692c96a84ea
D2_set_a_artifact__201106220340,D2,set_a,a_artifact__201106220340,False,artifact__201106220340,dataset/archive (2)/set_a/artifact__201106220340.wav,44100,9.0,396900,,,3,,,,,False,False,a_artifact__201106220340,PASCAL set_a,pascal_a,,artifact,,,True,,1,4699816511a54a793f9c0c834c15c5cb6393e48254d3fbcf2166f3ab62256514
D2_set_a_artifact__201106221254,D2,set_a,a_artifact__201106221254,False,artifact__201106221254,dataset/archive (2)/set_a/artifact__201106221254.wav,44100,9.0,396900,,,3,,,,,False,False,a_artifact__201106221254,PASCAL set_a,pascal_a,,artifact,,,True,,1,a246fc1ec8dab086e03e573de95bc3c44b7e29f3a53fd8b38673dad3d9cc57f5
D2_set_a_extrahls__201101070953,D2,set_a,a_extrahls__201101070953,False,extrahls__201101070953,dataset/archive (2)/set_a/extrahls__201101070953.wav,44100,8.884059,391787,,,2,,,,,False,False,a_extrahls__201101070953,PASCAL set_a,pascal_a,,extrahls,,,True,,1,b9b6666436bc0c13e71b5a06b52dbba9bc341a1ae222ea99ee1a3a715023fa86
D2_set_a_extrahls__201101091153,D2,set_a,a_extrahls__201101091153,False,extrahls__201101091153,dataset/archive (2)/set_a/extrahls__201101091153.wav,44100,9.0,396900,,,2,,,,,False,False,a_extrahls__201101091153,PASCAL set_a,pascal_a,,extrahls,,,True,,1,19ecac0447b529b9ea2f2faf68994d2e793b1b1726f37f55fa4f214b5f188168
D2_set_a_extrahls__201101152255,D2,set_a,a_extrahls__201101152255,False,extrahls__201101152255,dataset/archive (2)/set_a/extrahls__201101152255.wav,44100,8.026168,353954,,,2,,,,,False,False,a_extrahls__201101152255,PASCAL set_a,pascal_a,,extrahls,,,True,,1,0aa1a2f3ca995c2e275909809f74ebe1ee1640368e2b72620984029024863710
D2_set_a_extrahls__201101160804,D2,set_a,a_extrahls__201101160804,False,extrahls__201101160804,dataset/archive (2)/set_a/extrahls__201101160804.wav,44100,7.017392,309467,,,2,,,,,False,False,a_extrahls__201101160804,PASCAL set_a,pascal_a,,extrahls,,,True,,1,57df9fa98e5cc5771ac6ca5e1832ce149b798f3fb5792c8c9b3e8e04e84ac849
D2_set_a_extrahls__201101160808,D2,set_a,a_extrahls__201101160808,False,extrahls__201101160808,dataset/archive (2)/set_a/extrahls__201101160808.wav,44100,6.16712,271970,,,2,,,,,False,False,a_extrahls__201101160808,PASCAL set_a,pascal_a,,extrahls,,,True,,1,e444bb5fc04434a54a731c511d7dac79871b24ac161b8634162e5dc0a3b71901
D2_set_a_extrahls__201101161027,D2,set_a,a_extrahls__201101161027,False,extrahls__201101161027,dataset/archive (2)/set_a/extrahls__201101161027.wav,44100,5.955692,262646,,,2,,,,,False,False,a_extrahls__201101161027,PASCAL set_a,pascal_a,,extrahls,,,True,,1,3ad3eb320edbaf8754dc56dd7addaa8e952a98f65197be39d9ff8c1b020b85e1
D2_set_a_extrahls__201101241423,D2,set_a,a_extrahls__201101241423,False,extrahls__201101241423,dataset/archive (2)/set_a/extrahls__201101241423.wav,44100,9.0,396900,,,2,,,,,False,False,a_extrahls__201101241423,PASCAL set_a,pascal_a,,extrahls,,,True,,1,739caec3cff88296ddd6553dda9ae73873123864ef2e965552afe1f762589f6d
D2_set_a_extrahls__201101241433,D2,set_a,a_extrahls__201101241433,False,extrahls__201101241433,dataset/archive (2)/set_a/extrahls__201101241433.wav,44100,9.0,396900,,,2,,,,,False,False,a_extrahls__201101241433,PASCAL set_a,pascal_a,,extrahls,,,True,,1,7f96942c46f1bd5707a803b9f6e6e1d7e9960eed04a4a72d7ae82743824ef699
D2_set_a_extrahls__201102070251,D2,set_a,a_extrahls__201102070251,False,extrahls__201102070251,dataset/archive (2)/set_a/extrahls__201102070251.wav,44100,8.013923,353414,,,2,,,,,False,False,a_extrahls__201102070251,PASCAL set_a,pascal_a,,extrahls,,,True,,1,19ad8bcb9358659a0120dc06318d839fb2626c21b435e8556e00f2fc116549e7
D2_set_a_extrahls__201102071835,D2,set_a,a_extrahls__201102071835,False,extrahls__201102071835,dataset/archive (2)/set_a/extrahls__201102071835.wav,44100,7.863515,346781,,,2,,,,,False,False,a_extrahls__201102071835,PASCAL set_a,pascal_a,,extrahls,,,True,,1,99754f914db58ee64d148b70cd800ff953727ddcbb02ffd7eb61dca67a4e9de3
D2_set_a_extrahls__201102241217,D2,set_a,a_extrahls__201102241217,False,extrahls__201102241217,dataset/archive (2)/set_a/extrahls__201102241217.wav,44100,9.0,396900,,,2,,,,,False,False,a_extrahls__201102241217,PASCAL set_a,pascal_a,,extrahls,,,True,,1,3798e1ca6169fa97ebbda3b51797d57d88a0ca1560bc71eb99919e164f3e7234
D2_set_a_extrahls__201103150114,D2,set_a,a_extrahls__201103150114,False,extrahls__201103150114,dataset/archive (2)/set_a/extrahls__201103150114.wav,44100,9.0,396900,,,2,,,,,False,False,a_extrahls__201103150114,PASCAL set_a,pascal_a,,extrahls,,,True,,1,6fed32f1d997ba9ec5578842b4860a400fe8bdbf0b9700c4fc1e1d3d0c41ee0d
D2_set_a_extrahls__201103170134,D2,set_a,a_extrahls__201103170134,False,extrahls__201103170134,dataset/archive (2)/set_a/extrahls__201103170134.wav,44100,7.880227,347518,,,2,,,,,False,False,a_extrahls__201103170134,PASCAL set_a,pascal_a,,extrahls,,,True,,1,5cdffc1eb3c10485216abc6885971d17364af72e7231f916c1bc8ff2ee8d1ef8
D2_set_a_extrahls__201103182227,D2,set_a,a_extrahls__201103182227,False,extrahls__201103182227,dataset/archive (2)/set_a/extrahls__201103182227.wav,44100,9.0,396900,,,2,,,,,False,False,a_extrahls__201103182227,PASCAL set_a,pascal_a,,extrahls,,,True,,1,69963c087f32ad38c5ccdf659d01943f2cc39b8593642f2a5a668cde753d0702
D2_set_a_extrahls__201103200218,D2,set_a,a_extrahls__201103200218,False,extrahls__201103200218,dataset/archive (2)/set_a/extrahls__201103200218.wav,44100,9.0,396900,,,2,,,,,False,False,a_extrahls__201103200218,PASCAL set_a,pascal_a,,extrahls,,,True,,1,20c34bde0cf750c633982c2c35152957afe6e45336d33054d50c31af89959fe1
D2_set_a_extrahls__201104021355,D2,set_a,a_dup_201104021355,False,extrahls__201104021355,dataset/archive (2)/set_a/extrahls__201104021355.wav,44100,0.936372,41294,,,2,,,,,False,False,a_dup_201104021355,PASCAL set_a,pascal_a,,extrahls,,,True,,1,62f5561afeb58e3c156885503415629373b6791a302502a3df716da9385f95b9
D2_set_a_extrahls__201104140118,D2,set_a,a_extrahls__201104140118,False,extrahls__201104140118,dataset/archive (2)/set_a/extrahls__201104140118.wav,44100,1.947392,85880,,,2,,,,,False,False,a_extrahls__201104140118,PASCAL set_a,pascal_a,,extrahls,,,True,,1,8e607d5ae9bfc645f0a25fd92e77e23a1c14cf326f5d68f74b3b81eef5b9c2e2
D2_set_a_extrahls__201104270458,D2,set_a,a_extrahls__201104270458,False,extrahls__201104270458,dataset/archive (2)/set_a/extrahls__201104270458.wav,44100,3.235397,142681,,,2,,,,,False,False,a_extrahls__201104270458,PASCAL set_a,pascal_a,,extrahls,,,True,,1,9a94eed8699f3693c0aacf842209adca71fdf711b12ee38eac631bdd0d8d0e9a
D2_set_a_extrahls__201104270459,D2,set_a,a_extrahls__201104270459,False,extrahls__201104270459,dataset/archive (2)/set_a/extrahls__201104270459.wav,44100,1.645238,72555,,,2,,,,,False,False,a_extrahls__201104270459,PASCAL set_a,pascal_a,,extrahls,,,True,,1,1755aa632b28062a302309909509ac198126db1dc80aa3852fa880a74d872339
D2_set_a_murmur__201101051104,D2,set_a,a_murmur__201101051104,False,murmur__201101051104,dataset/archive (2)/set_a/murmur__201101051104.wav,44100,8.884059,391787,,,1,,,,,False,False,a_murmur__201101051104,PASCAL set_a,pascal_a,,murmur,,,True,,1,590a4565e03e50209d8a173b0c06c776276efb8bbdea656c4d7b754acdf17bfe
D2_set_a_murmur__201101051108,D2,set_a,a_murmur__201101051108,False,murmur__201101051108,dataset/archive (2)/set_a/murmur__201101051108.wav,44100,8.884059,391787,,,1,,,,,False,False,a_murmur__201101051108,PASCAL set_a,pascal_a,,murmur,,,True,,1,c5bc68101f101242ae5f2adbcebc4aa19ac732223a40714e68295663f0a9d139
D2_set_a_murmur__201101051114,D2,set_a,a_murmur__201101051114,False,murmur__201101051114,dataset/archive (2)/set_a/murmur__201101051114.wav,44100,8.884059,391787,,,1,,,,,False,False,a_murmur__201101051114,PASCAL set_a,pascal_a,,murmur,,,True,,1,92e679829414397e8878b0b7d7496af39962a7b4967bf088f772c181f44af739
D2_set_a_murmur__201101180902,D2,set_a,a_murmur__201101180902,False,murmur__201101180902,dataset/archive (2)/set_a/murmur__201101180902.wav,44100,8.034422,354318,,,1,,,,,False,False,a_murmur__201101180902,PASCAL set_a,pascal_a,,murmur,,,True,,1,dbdd79350b83339207143325975fd2b2ee11f06f2caaf611c834830ede5974e1
D2_set_a_murmur__201102051443,D2,set_a,a_murmur__201102051443,False,murmur__201102051443,dataset/archive (2)/set_a/murmur__201102051443.wav,44100,6.818934,300715,,,1,,,,,False,False,a_murmur__201102051443,PASCAL set_a,pascal_a,,murmur,,,True,,1,1d5e212615778a88c6626b453cc74061ceb166c9ed6f0aca8403084cd15fd221
D2_set_a_murmur__201102052338,D2,set_a,a_murmur__201102052338,False,murmur__201102052338,dataset/archive (2)/set_a/murmur__201102052338.wav,44100,9.0,396900,,,1,,,,,False,False,a_murmur__201102052338,PASCAL set_a,pascal_a,,murmur,,,True,,1,b705d4379bdfecc6320d7b0e7496965223831a6d1bd097a403477b9c770f3c14
D2_set_a_murmur__201103291548,D2,set_a,a_murmur__201103291548,False,murmur__201103291548,dataset/archive (2)/set_a/murmur__201103291548.wav,44100,7.504172,330934,,,1,,,,,False,False,a_murmur__201103291548,PASCAL set_a,pascal_a,,murmur,,,True,,1,32f4c8f2db85477d19e39c55beee4fbdae9d0e159c36b6d917f0d0d705ef84f8
D2_set_a_murmur__201104021355,D2,set_a,a_dup_201104021355,False,murmur__201104021355,dataset/archive (2)/set_a/murmur__201104021355.wav,44100,0.936372,41294,,,1,,,,,False,False,a_dup_201104021355,PASCAL set_a,pascal_a,,murmur,,,True,,1,fe4bb4da0c6f1649fb93ddbe40c11f8d134d5f6377b3c42e5a68696729be550e
D2_set_a_murmur__201104241315,D2,set_a,a_murmur__201104241315,False,murmur__201104241315,dataset/archive (2)/set_a/murmur__201104241315.wav,44100,9.0,396900,,,1,,,,,False,False,a_murmur__201104241315,PASCAL set_a,pascal_a,,murmur,,,True,,1,9de3a77df84308fcf25c850224f6f8394862b18f6819939f99476e7a93904891
