outer_fold,inner_fold,role,row,record_uid
r0f0,1,val,1674,D1_training-e_e00690
r0f0,1,val,1675,D1_training-e_e00691
r0f0,1,val,1681,D1_training-e_e00697
r0f0,1,val,1684,D1_training-e_e00700
r0f0,1,val,1692,D1_training-e_e00708
r0f0,1,val,1694,D1_training-e_e00710
r0f0,1,val,1700,D1_training-e_e00716
r0f0,1,val,1702,D1_training-e_e00718
r0f0,1,val,1707,D1_training-e_e00723
r0f0,1,val,1713,D1_training-e_e00729
r0f0,1,val,1715,D1_training-e_e00731
r0f0,1,val,1718,D1_training-e_e00734
r0f0,1,val,1723,D1_training-e_e00739
r0f0,1,val,1730,D1_training-e_e00746
r0f0,1,val,1734,D1_training-e_e00750
r0f0,1,val,1735,D1_training-e_e00751
r0f0,1,val,1736,D1_training-e_e00752
r0f0,1,val,1740,D1_training-e_e00756
r0f0,1,val,1741,D1_training-e_e00757
r0f0,1,val,1750,D1_training-e_e00766
r0f0,1,val,1751,D1_training-e_e00767
r0f0,1,val,1754,D1_training-e_e00770
r0f0,1,val,1762,D1_training-e_e00778
r0f0,1,val,1764,D1_training-e_e00780
r0f0,1,val,1767,D1_training-e_e00783
r0f0,1,val,1769,D1_training-e_e00785
r0f0,1,val,1770,D1_training-e_e00786
r0f0,1,val,1788,D1_training-e_e00804
r0f0,1,val,1789,D1_training-e_e00805
r0f0,1,val,1790,D1_training-e_e00806
r0f0,1,val,1792,D1_training-e_e00808
r0f0,1,val,1793,D1_training-e_e00809
r0f0,1,val,1796,D1_training-e_e00812
r0f0,1,val,1809,D1_training-e_e00825
r0f0,1,val,1814,D1_training-e_e00830
r0f0,1,val,1815,D1_training-e_e00831
r0f0,1,val,1825,D1_training-e_e00841
r0f0,1,val,1829,D1_training-e_e00845
r0f0,1,val,1831,D1_training-e_e00847
r0f0,1,val,1834,D1_training-e_e00850
r0f0,1,val,1835,D1_training-e_e00851
r0f0,1,val,1838,D1_training-e_e00854
r0f0,1,val,1839,D1_training-e_e00855
r0f0,1,val,1844,D1_training-e_e00860
r0f0,1,val,1848,D1_training-e_e00864
r0f0,1,val,1850,D1_training-e_e00866
r0f0,1,val,1852,D1_training-e_e00868
r0f0,1,val,1857,D1_training-e_e00873
r0f0,1,val,1861,D1_training-e_e00877
r0f0,1,val,1862,D1_training-e_e00878
r0f0,1,val,1865,D1_training-e_e00881
r0f0,1,val,1867,D1_training-e_e00883
r0f0,1,val,1869,D1_training-e_e00885
r0f0,1,val,1871,D1_training-e_e00887
r0f0,1,val,1876,D1_training-e_e00892
r0f0,1,val,1879,D1_training-e_e00895
r0f0,1,val,1889,D1_training-e_e00905
r0f0,1,val,1891,D1_training-e_e00907
r0f0,1,val,1892,D1_training-e_e00908
r0f0,1,val,1894,D1_training-e_e00910
r0f0,1,val,1898,D1_training-e_e00914
r0f0,1,val,1902,D1_training-e_e00918
r0f0,1,val,1903,D1_training-e_e00919
r0f0,1,val,1906,D1_training-e_e00922
r0f0,1,val,1907,D1_training-e_e00923
r0f0,1,val,1908,D1_training-e_e00924
r0f0,1,val,1909,D1_training-e_e00925
r0f0,1,val,1912,D1_training-e_e00928
r0f0,1,val,1913,D1_training-e_e00929
r0f0,1,val,1919,D1_training-e_e00935
r0f0,1,val,1920,D1_training-e_e00936
r0f0,1,val,1921,D1_training-e_e00937
r0f0,1,val,1922,D1_training-e_e00938
r0f0,1,val,1923,D1_training-e_e00939
r0f0,1,val,1929,D1_training-e_e00945
r0f0,1,val,1930,D1_training-e_e00946
r0f0,1,val,1932,D1_training-e_e00948
r0f0,1,val,1934,D1_training-e_e00950
r0f0,1,val,1935,D1_training-e_e00951
r0f0,1,val,1938,D1_training-e_e00954
r0f0,1,val,1942,D1_training-e_e00958
r0f0,1,val,1949,D1_training-e_e00965
r0f0,1,val,1952,D1_training-e_e00968
r0f0,1,val,1961,D1_training-e_e00977
r0f0,1,val,1963,D1_training-e_e00979
r0f0,1,val,1965,D1_training-e_e00981
r0f0,1,val,1976,D1_training-e_e00992
r0f0,1,val,1996,D1_training-e_e01012
r0f0,1,val,2001,D1_training-e_e01017
r0f0,1,val,2003,D1_training-e_e01019
r0f0,1,val,2012,D1_training-e_e01028
r0f0,1,val,2016,D1_training-e_e01032
r0f0,1,val,2018,D1_training-e_e01034
r0f0,1,val,2020,D1_training-e_e01036
r0f0,1,val,2021,D1_training-e_e01037
r0f0,1,val,2030,D1_training-e_e01046
r0f0,1,val,2037,D1_training-e_e01053
r0f0,1,val,2042,D1_training-e_e01058
r0f0,1,val,2046,D1_training-e_e01062
r0f0,1,val,2052,D1_training-e_e01068
r0f0,1,val,2054,D1_training-e_e01070
r0f0,1,val,2055,D1_training-e_e01071
r0f0,1,val,2062,D1_training-e_e01078
r0f0,1,val,2064,D1_training-e_e01080
r0f0,1,val,2065,D1_training-e_e01081
r0f0,1,val,2066,D1_training-e_e01082
r0f0,1,val,2068,D1_training-e_e01084
r0f0,1,val,2073,D1_training-e_e01089
r0f0,1,val,2075,D1_training-e_e01091
r0f0,1,val,2076,D1_training-e_e01092
r0f0,1,val,2077,D1_training-e_e01093
r0f0,1,val,2078,D1_training-e_e01094
r0f0,1,val,2081,D1_training-e_e01097
r0f0,1,val,2083,D1_training-e_e01099
r0f0,1,val,2092,D1_training-e_e01108
r0f0,1,val,2094,D1_training-e_e01110
r0f0,1,val,2098,D1_training-e_e01114
r0f0,1,val,2101,D1_training-e_e01117
r0f0,1,val,2102,D1_training-e_e01118
r0f0,1,val,2106,D1_training-e_e01122
r0f0,1,val,2107,D1_training-e_e01123
r0f0,1,val,2112,D1_training-e_e01128
r0f0,1,val,2113,D1_training-e_e01129
r0f0,1,val,2122,D1_training-e_e01138
r0f0,1,val,2124,D1_training-e_e01140
r0f0,1,val,2125,D1_training-e_e01141
r0f0,1,val,2126,D1_training-e_e01142
r0f0,1,val,2130,D1_training-e_e01146
r0f0,1,val,2131,D1_training-e_e01147
r0f0,1,val,2132,D1_training-e_e01148
r0f0,1,val,2148,D1_training-e_e01164
r0f0,1,val,2159,D1_training-e_e01175
r0f0,1,val,2160,D1_training-e_e01176
r0f0,1,val,2161,D1_training-e_e01177
r0f0,1,val,2165,D1_training-e_e01181
r0f0,1,val,2167,D1_training-e_e01183
r0f0,1,val,2168,D1_training-e_e01184
r0f0,1,val,2169,D1_training-e_e01185
r0f0,1,val,2174,D1_training-e_e01190
r0f0,1,val,2177,D1_training-e_e01193
r0f0,1,val,2178,D1_training-e_e01194
r0f0,1,val,2180,D1_training-e_e01196
r0f0,1,val,2186,D1_training-e_e01202
r0f0,1,val,2191,D1_training-e_e01207
r0f0,1,val,2193,D1_training-e_e01209
r0f0,1,val,2196,D1_training-e_e01212
r0f0,1,val,2199,D1_training-e_e01215
r0f0,1,val,2200,D1_training-e_e01216
r0f0,1,val,2208,D1_training-e_e01224
r0f0,1,val,2210,D1_training-e_e01226
r0f0,1,val,2213,D1_training-e_e01229
r0f0,1,val,2222,D1_training-e_e01238
r0f0,1,val,2226,D1_training-e_e01242
r0f0,1,val,2228,D1_training-e_e01244
r0f0,1,val,2238,D1_training-e_e01254
r0f0,1,val,2246,D1_training-e_e01262
r0f0,1,val,2247,D1_training-e_e01263
r0f0,1,val,2250,D1_training-e_e01266
r0f0,1,val,2255,D1_training-e_e01271
r0f0,1,val,2257,D1_training-e_e01273
r0f0,1,val,2261,D1_training-e_e01277
r0f0,1,val,2265,D1_training-e_e01281
r0f0,1,val,2266,D1_training-e_e01282
r0f0,1,val,2269,D1_training-e_e01285
r0f0,1,val,2273,D1_training-e_e01289
r0f0,1,val,2276,D1_training-e_e01292
r0f0,1,val,2278,D1_training-e_e01294
r0f0,1,val,2279,D1_training-e_e01295
r0f0,1,val,2282,D1_training-e_e01298
r0f0,1,val,2285,D1_training-e_e01301
r0f0,1,val,2294,D1_training-e_e01310
r0f0,1,val,2296,D1_training-e_e01312
r0f0,1,val,2300,D1_training-e_e01316
r0f0,1,val,2301,D1_training-e_e01317
r0f0,1,val,2303,D1_training-e_e01319
r0f0,1,val,2308,D1_training-e_e01324
r0f0,1,val,2309,D1_training-e_e01325
r0f0,1,val,2316,D1_training-e_e01332
r0f0,1,val,2317,D1_training-e_e01333
r0f0,1,val,2318,D1_training-e_e01334
r0f0,1,val,2323,D1_training-e_e01339
r0f0,1,val,2325,D1_training-e_e01341
r0f0,1,val,2327,D1_training-e_e01343
r0f0,1,val,2332,D1_training-e_e01348
r0f0,1,val,2334,D1_training-e_e01350
r0f0,1,val,2337,D1_training-e_e01353
r0f0,1,val,2341,D1_training-e_e01357
r0f0,1,val,2344,D1_training-e_e01360
r0f0,1,val,2348,D1_training-e_e01364
r0f0,1,val,2351,D1_training-e_e01367
r0f0,1,val,2356,D1_training-e_e01372
r0f0,1,val,2357,D1_training-e_e01373
r0f0,1,val,2362,D1_training-e_e01378
r0f0,1,val,2364,D1_training-e_e01380
r0f0,1,val,2367,D1_training-e_e01383
r0f0,1,val,2370,D1_training-e_e01386
r0f0,1,val,2375,D1_training-e_e01391
r0f0,1,val,2386,D1_training-e_e01402
r0f0,1,val,2387,D1_training-e_e01403
r0f0,1,val,2389,D1_training-e_e01405
r0f0,1,val,2395,D1_training-e_e01411
r0f0,1,val,2398,D1_training-e_e01414
r0f0,1,val,2402,D1_training-e_e01418
r0f0,1,val,2410,D1_training-e_e01426
r0f0,1,val,2413,D1_training-e_e01429
r0f0,1,val,2414,D1_training-e_e01430
r0f0,1,val,2415,D1_training-e_e01431
r0f0,1,val,2423,D1_training-e_e01439
r0f0,1,val,2425,D1_training-e_e01441
r0f0,1,val,2427,D1_training-e_e01443
r0f0,1,val,2428,D1_training-e_e01444
r0f0,1,val,2430,D1_training-e_e01446
r0f0,1,val,2432,D1_training-e_e01448
r0f0,1,val,2433,D1_training-e_e01449
r0f0,1,val,2435,D1_training-e_e01451
r0f0,1,val,2438,D1_training-e_e01454
r0f0,1,val,2446,D1_training-e_e01462
r0f0,1,val,2447,D1_training-e_e01463
r0f0,1,val,2449,D1_training-e_e01465
r0f0,1,val,2454,D1_training-e_e01470
r0f0,1,val,2461,D1_training-e_e01477
r0f0,1,val,2464,D1_training-e_e01480
r0f0,1,val,2465,D1_training-e_e01481
r0f0,1,val,2466,D1_training-e_e01482
r0f0,1,val,2475,D1_training-e_e01491
r0f0,1,val,2478,D1_training-e_e01494
r0f0,1,val,2479,D1_training-e_e01495
r0f0,1,val,2481,D1_training-e_e01497
r0f0,1,val,2482,D1_training-e_e01498
r0f0,1,val,2484,D1_training-e_e01500
r0f0,1,val,2490,D1_training-e_e01506
r0f0,1,val,2491,D1_training-e_e01507
r0f0,1,val,2492,D1_training-e_e01508
r0f0,1,val,2493,D1_training-e_e01509
r0f0,1,val,2494,D1_training-e_e01510
r0f0,1,val,2511,D1_training-e_e01527
r0f0,1,val,2517,D1_training-e_e01533
r0f0,1,val,2522,D1_training-e_e01538
r0f0,1,val,2524,D1_training-e_e01540
r0f0,1,val,2529,D1_training-e_e01545
r0f0,1,val,2531,D1_training-e_e01547
r0f0,1,val,2532,D1_training-e_e01548
r0f0,1,val,2535,D1_training-e_e01551
r0f0,1,val,2537,D1_training-e_e01553
r0f0,1,val,2548,D1_training-e_e01564
r0f0,1,val,2549,D1_training-e_e01565
r0f0,1,val,2550,D1_training-e_e01566
r0f0,1,val,2551,D1_training-e_e01567
r0f0,1,val,2552,D1_training-e_e01568
r0f0,1,val,2557,D1_training-e_e01573
r0f0,1,val,2558,D1_training-e_e01574
r0f0,1,val,2560,D1_training-e_e01576
r0f0,1,val,2562,D1_training-e_e01578
r0f0,1,val,2565,D1_training-e_e01581
r0f0,1,val,2566,D1_training-e_e01582
r0f0,1,val,2568,D1_training-e_e01584
r0f0,1,val,2573,D1_training-e_e01589
r0f0,1,val,2574,D1_training-e_e01590
r0f0,1,val,2583,D1_training-e_e01599
r0f0,1,val,2592,D1_training-e_e01608
r0f0,1,val,2594,D1_training-e_e01610
r0f0,1,val,2595,D1_training-e_e01611
r0f0,1,val,2598,D1_training-e_e01614
r0f0,1,val,2600,D1_training-e_e01616
r0f0,1,val,2602,D1_training-e_e01618
r0f0,1,val,2611,D1_training-e_e01627
r0f0,1,val,2612,D1_training-e_e01628
r0f0,1,val,2614,D1_training-e_e01630
r0f0,1,val,2615,D1_training-e_e01631
r0f0,1,val,2617,D1_training-e_e01633
r0f0,1,val,2624,D1_training-e_e01640
r0f0,1,val,2628,D1_training-e_e01644
r0f0,1,val,2629,D1_training-e_e01645
r0f0,1,val,2632,D1_training-e_e01648
r0f0,1,val,2633,D1_training-e_e01649
r0f0,1,val,2634,D1_training-e_e01650
r0f0,1,val,2639,D1_training-e_e01655
r0f0,1,val,2640,D1_training-e_e01656
r0f0,1,val,2655,D1_training-e_e01671
r0f0,1,val,2658,D1_training-e_e01674
r0f0,1,val,2661,D1_training-e_e01677
r0f0,1,val,2663,D1_training-e_e01679
r0f0,1,val,2665,D1_training-e_e01681
r0f0,1,val,2669,D1_training-e_e01685
r0f0,1,val,2670,D1_training-e_e01686
r0f0,1,val,2680,D1_training-e_e01696
r0f0,1,val,2685,D1_training-e_e01701
r0f0,1,val,2700,D1_training-e_e01716
r0f0,1,val,2703,D1_training-e_e01719
r0f0,1,val,2711,D1_training-e_e01727
r0f0,1,val,2714,D1_training-e_e01730
r0f0,1,val,2715,D1_training-e_e01731
r0f0,1,val,2716,D1_training-e_e01732
r0f0,1,val,2719,D1_training-e_e01735
r0f0,1,val,2721,D1_training-e_e01737
r0f0,1,val,2723,D1_training-e_e01739
r0f0,1,val,2727,D1_training-e_e01743
r0f0,1,val,2728,D1_training-e_e01744
r0f0,1,val,2731,D1_training-e_e01747
r0f0,1,val,2732,D1_training-e_e01748
r0f0,1,val,2738,D1_training-e_e01754
r0f0,1,val,2741,D1_training-e_e01757
r0f0,1,val,2763,D1_training-e_e01779
r0f0,1,val,2767,D1_training-e_e01783
r0f0,1,val,2769,D1_training-e_e01785
r0f0,1,val,2770,D1_training-e_e01786
r0f0,1,val,2774,D1_training-e_e01790
r0f0,1,val,2782,D1_training-e_e01798
r0f0,1,val,2790,D1_training-e_e01806
r0f0,1,val,2793,D1_training-e_e01809
r0f0,1,val,2799,D1_training-e_e01815
r0f0,1,val,2802,D1_training-e_e01818
r0f0,1,val,2810,D1_training-e_e01826
r0f0,1,val,2811,D1_training-e_e01827
r0f0,1,val,2820,D1_training-e_e01836
r0f0,1,val,2822,D1_training-e_e01838
r0f0,1,val,2823,D1_training-e_e01839
r0f0,1,val,2828,D1_training-e_e01844
r0f0,1,val,2831,D1_training-e_e01847
r0f0,1,val,2833,D1_training-e_e01849
r0f0,1,val,2836,D1_training-e_e01852
r0f0,1,val,2837,D1_training-e_e01853
r0f0,1,val,2839,D1_training-e_e01855
r0f0,1,val,2841,D1_training-e_e01857
r0f0,1,val,2850,D1_training-e_e01866
r0f0,1,val,2857,D1_training-e_e01873
r0f0,1,val,2860,D1_training-e_e01876
r0f0,1,val,2863,D1_training-e_e01879
r0f0,1,val,2868,D1_training-e_e01884
r0f0,1,val,2875,D1_training-e_e01891
r0f0,1,val,2889,D1_training-e_e01905
r0f0,1,val,2895,D1_training-e_e01911
r0f0,1,val,2897,D1_training-e_e01913
r0f0,1,val,2899,D1_training-e_e01915
r0f0,1,val,2909,D1_training-e_e01925
r0f0,1,val,2910,D1_training-e_e01926
r0f0,1,val,2911,D1_training-e_e01927
r0f0,1,val,2914,D1_training-e_e01930
r0f0,1,val,2921,D1_training-e_e01937
r0f0,1,val,2931,D1_training-e_e01947
r0f0,1,val,2939,D1_training-e_e01955
r0f0,1,val,2944,D1_training-e_e01960
r0f0,1,val,2945,D1_training-e_e01961
r0f0,1,val,2951,D1_training-e_e01967
r0f0,1,val,2955,D1_training-e_e01971
r0f0,1,val,2958,D1_training-e_e01974
r0f0,1,val,2962,D1_training-e_e01978
r0f0,1,val,2970,D1_training-e_e01986
r0f0,1,val,2981,D1_training-e_e01997
r0f0,1,val,2986,D1_training-e_e02002
r0f0,1,val,2989,D1_training-e_e02005
r0f0,1,val,2990,D1_training-e_e02006
r0f0,1,val,2992,D1_training-e_e02008
r0f0,1,val,2996,D1_training-e_e02012
r0f0,1,val,2997,D1_training-e_e02013
r0f0,1,val,3003,D1_training-e_e02019
r0f0,1,val,3005,D1_training-e_e02021
r0f0,1,val,3008,D1_training-e_e02024
r0f0,1,val,3013,D1_training-e_e02029
r0f0,1,val,3031,D1_training-e_e02047
r0f0,1,val,3034,D1_training-e_e02050
r0f0,1,val,3038,D1_training-e_e02054
r0f0,1,val,3039,D1_training-e_e02055
r0f0,1,val,3040,D1_training-e_e02056
r0f0,1,val,3046,D1_training-e_e02062
r0f0,1,val,3050,D1_training-e_e02066
r0f0,1,val,3053,D1_training-e_e02069
r0f0,1,val,3054,D1_training-e_e02070
r0f0,1,val,3060,D1_training-e_e02076
r0f0,1,val,3061,D1_training-e_e02077
r0f0,1,val,3066,D1_training-e_e02082
r0f0,1,val,3068,D1_training-e_e02084
r0f0,1,val,3070,D1_training-e_e02086
r0f0,1,val,3071,D1_training-e_e02087
r0f0,1,val,3083,D1_training-e_e02099
r0f0,1,val,3086,D1_training-e_e02102
r0f0,1,val,3089,D1_training-e_e02105
r0f0,1,val,3090,D1_training-e_e02106
r0f0,1,val,3093,D1_training-e_e02109
r0f0,1,val,3095,D1_training-e_e02111
r0f0,1,val,3096,D1_training-e_e02112
r0f0,1,val,3097,D1_training-e_e02113
r0f0,1,val,3100,D1_training-e_e02116
r0f0,1,val,3114,D1_training-e_e02130
r0f0,1,val,3116,D1_training-e_e02132
r0f0,1,val,3124,D1_training-e_e02140
r0f0,1,val,3127,D1_training-f_f0002
r0f0,1,val,3128,D1_training-f_f0003
r0f0,1,val,3131,D1_training-f_f0006
r0f0,1,val,3135,D1_training-f_f0010
r0f0,1,val,3137,D1_training-f_f0012
r0f0,1,val,3145,D1_training-f_f0020
r0f0,1,val,3148,D1_training-f_f0023
r0f0,1,val,3151,D1_training-f_f0026
r0f0,1,val,3152,D1_training-f_f0027
r0f0,1,val,3155,D1_training-f_f0030
r0f0,1,val,3156,D1_training-f_f0031
r0f0,1,val,3163,D1_training-f_f0038
r0f0,1,val,3171,D1_training-f_f0046
r0f0,1,val,3178,D1_training-f_f0053
r0f0,1,val,3180,D1_training-f_f0055
r0f0,1,val,3184,D1_training-f_f0059
r0f0,1,val,3195,D1_training-f_f0070
r0f0,1,val,3207,D1_training-f_f0082
r0f0,1,val,3211,D1_training-f_f0086
r0f0,1,val,3226,D1_training-f_f0101
r0f0,1,val,3231,D1_training-f_f0106
r0f0,1,val,3233,D1_training-f_f0108
r0f0,1,val,3234,D1_training-f_f0109
r0f0,1,val,3239,D1_training-f_f0114
r0f0,2,train,0,D1_training-a_a0001
r0f0,2,train,1,D1_training-a_a0002
r0f0,2,train,2,D1_training-a_a0003
r0f0,2,train,3,D1_training-a_a0004
r0f0,2,train,5,D1_training-a_a0006
r0f0,2,train,6,D1_training-a_a0007
r0f0,2,train,9,D1_training-a_a0010
r0f0,2,train,10,D1_training-a_a0011
r0f0,2,train,12,D1_training-a_a0013
r0f0,2,train,20,D1_training-a_a0021
r0f0,2,train,22,D1_training-a_a0023
r0f0,2,train,23,D1_training-a_a0024
r0f0,2,train,30,D1_training-a_a0031
r0f0,2,train,32,D1_training-a_a0033
r0f0,2,train,34,D1_training-a_a0035
r0f0,2,train,35,D1_training-a_a0036
r0f0,2,train,36,D1_training-a_a0037
r0f0,2,train,37,D1_training-a_a0038
r0f0,2,train,38,D1_training-a_a0039
r0f0,2,train,41,D1_training-a_a0042
r0f0,2,train,42,D1_training-a_a0043
r0f0,2,train,43,D1_training-a_a0044
r0f0,2,train,45,D1_training-a_a0046
r0f0,2,train,46,D1_training-a_a0047
r0f0,2,train,50,D1_training-a_a0051
r0f0,2,train,51,D1_training-a_a0052
r0f0,2,train,54,D1_training-a_a0055
r0f0,2,train,55,D1_training-a_a0056
r0f0,2,train,57,D1_training-a_a0058
r0f0,2,train,59,D1_training-a_a0060
r0f0,2,train,61,D1_training-a_a0062
r0f0,2,train,64,D1_training-a_a0065
r0f0,2,train,65,D1_training-a_a0066
r0f0,2,train,66,D1_training-a_a0067
r0f0,2,train,67,D1_training-a_a0068
r0f0,2,train,73,D1_training-a_a0074
r0f0,2,train,75,D1_training-a_a0076
r0f0,2,train,77,D1_training-a_a0078
r0f0,2,train,78,D1_training-a_a0079
r0f0,2,train,80,D1_training-a_a0081
r0f0,2,train,81,D1_training-a_a0082
r0f0,2,train,83,D1_training-a_a0084
r0f0,2,train,85,D1_training-a_a0086
r0f0,2,train,88,D1_training-a_a0089
r0f0,2,train,92,D1_training-a_a0093
r0f0,2,train,93,D1_training-a_a0094
r0f0,2,train,95,D1_training-a_a0096
r0f0,2,train,96,D1_training-a_a0097
r0f0,2,train,97,D1_training-a_a0098
r0f0,2,train,99,D1_training-a_a0100
r0f0,2,train,102,D1_training-a_a0103
r0f0,2,train,104,D1_training-a_a0105
r0f0,2,train,106,D1_training-a_a0107
r0f0,2,train,107,D1_training-a_a0108
r0f0,2,train,112,D1_training-a_a0113
r0f0,2,train,113,D1_training-a_a0114
r0f0,2,train,118,D1_training-a_a0119
r0f0,2,train,119,D1_training-a_a0120
r0f0,2,train,120,D1_training-a_a0121
r0f0,2,train,123,D1_training-a_a0124
r0f0,2,train,124,D1_training-a_a0125
r0f0,2,train,125,D1_training-a_a0126
r0f0,2,train,126,D1_training-a_a0127
r0f0,2,train,128,D1_training-a_a0129
r0f0,2,train,129,D1_training-a_a0130
r0f0,2,train,131,D1_training-a_a0132
r0f0,2,train,134,D1_training-a_a0135
r0f0,2,train,137,D1_training-a_a0138
r0f0,2,train,139,D1_training-a_a0140
r0f0,2,train,144,D1_training-a_a0145
r0f0,2,train,145,D1_training-a_a0146
r0f0,2,train,146,D1_training-a_a0147
r0f0,2,train,147,D1_training-a_a0148
r0f0,2,train,148,D1_training-a_a0149
r0f0,2,train,151,D1_training-a_a0152
r0f0,2,train,155,D1_training-a_a0156
r0f0,2,train,156,D1_training-a_a0157
r0f0,2,train,157,D1_training-a_a0158
r0f0,2,train,158,D1_training-a_a0159
r0f0,2,train,159,D1_training-a_a0160
r0f0,2,train,160,D1_training-a_a0161
r0f0,2,train,161,D1_training-a_a0162
r0f0,2,train,163,D1_training-a_a0164
r0f0,2,train,166,D1_training-a_a0167
r0f0,2,train,168,D1_training-a_a0169
r0f0,2,train,170,D1_training-a_a0171
r0f0,2,train,171,D1_training-a_a0172
r0f0,2,train,172,D1_training-a_a0173
r0f0,2,train,173,D1_training-a_a0174
r0f0,2,train,175,D1_training-a_a0176
r0f0,2,train,177,D1_training-a_a0178
r0f0,2,train,179,D1_training-a_a0180
r0f0,2,train,180,D1_training-a_a0181
r0f0,2,train,181,D1_training-a_a0182
r0f0,2,train,182,D1_training-a_a0183
r0f0,2,train,184,D1_training-a_a0185
r0f0,2,train,185,D1_training-a_a0186
r0f0,2,train,190,D1_training-a_a0191
r0f0,2,train,193,D1_training-a_a0194
r0f0,2,train,197,D1_training-a_a0198
r0f0,2,train,198,D1_training-a_a0199
r0f0,2,train,199,D1_training-a_a0200
r0f0,2,train,202,D1_training-a_a0203
r0f0,2,train,205,D1_training-a_a0206
r0f0,2,train,207,D1_training-a_a0208
r0f0,2,train,213,D1_training-a_a0214
r0f0,2,train,215,D1_training-a_a0216
r0f0,2,train,222,D1_training-a_a0223
r0f0,2,train,223,D1_training-a_a0224
r0f0,2,train,225,D1_training-a_a0226
r0f0,2,train,226,D1_training-a_a0227
r0f0,2,train,227,D1_training-a_a0228
r0f0,2,train,229,D1_training-a_a0230
r0f0,2,train,231,D1_training-a_a0232
r0f0,2,train,235,D1_training-a_a0236
r0f0,2,train,236,D1_training-a_a0237
r0f0,2,train,238,D1_training-a_a0239
r0f0,2,train,239,D1_training-a_a0240
r0f0,2,train,242,D1_training-a_a0243
r0f0,2,train,243,D1_training-a_a0244
r0f0,2,train,245,D1_training-a_a0246
r0f0,2,train,246,D1_training-a_a0247
r0f0,2,train,250,D1_training-a_a0251
r0f0,2,train,252,D1_training-a_a0253
r0f0,2,train,260,D1_training-a_a0261
r0f0,2,train,263,D1_training-a_a0264
r0f0,2,train,264,D1_training-a_a0265
r0f0,2,train,273,D1_training-a_a0274
r0f0,2,train,275,D1_training-a_a0276
r0f0,2,train,277,D1_training-a_a0278
r0f0,2,train,279,D1_training-a_a0280
r0f0,2,train,280,D1_training-a_a0281
r0f0,2,train,281,D1_training-a_a0282
r0f0,2,train,283,D1_training-a_a0284
r0f0,2,train,284,D1_training-a_a0285
r0f0,2,train,285,D1_training-a_a0286
r0f0,2,train,287,D1_training-a_a0288
r0f0,2,train,293,D1_training-a_a0294
r0f0,2,train,295,D1_training-a_a0296
r0f0,2,train,296,D1_training-a_a0297
r0f0,2,train,301,D1_training-a_a0302
r0f0,2,train,302,D1_training-a_a0303
r0f0,2,train,303,D1_training-a_a0304
r0f0,2,train,304,D1_training-a_a0305
r0f0,2,train,306,D1_training-a_a0307
r0f0,2,train,307,D1_training-a_a0308
r0f0,2,train,311,D1_training-a_a0312
r0f0,2,train,312,D1_training-a_a0313
r0f0,2,train,313,D1_training-a_a0314
r0f0,2,train,314,D1_training-a_a0315
r0f0,2,train,316,D1_training-a_a0317
r0f0,2,train,317,D1_training-a_a0318
r0f0,2,train,318,D1_training-a_a0319
r0f0,2,train,319,D1_training-a_a0320
r0f0,2,train,322,D1_training-a_a0323
r0f0,2,train,323,D1_training-a_a0324
r0f0,2,train,326,D1_training-a_a0327
r0f0,2,train,328,D1_training-a_a0329
r0f0,2,train,329,D1_training-a_a0330
r0f0,2,train,330,D1_training-a_a0331
r0f0,2,train,331,D1_training-a_a0332
r0f0,2,train,332,D1_training-a_a0333
r0f0,2,train,333,D1_training-a_a0334
r0f0,2,train,334,D1_training-a_a0335
r0f0,2,train,335,D1_training-a_a0336
r0f0,2,train,338,D1_training-a_a0339
r0f0,2,train,339,D1_training-a_a0340
r0f0,2,train,340,D1_training-a_a0341
r0f0,2,train,343,D1_training-a_a0344
r0f0,2,train,345,D1_training-a_a0346
r0f0,2,train,346,D1_training-a_a0347
r0f0,2,train,347,D1_training-a_a0348
r0f0,2,train,348,D1_training-a_a0349
r0f0,2,train,350,D1_training-a_a0351
r0f0,2,train,351,D1_training-a_a0352
r0f0,2,train,353,D1_training-a_a0354
r0f0,2,train,354,D1_training-a_a0355
r0f0,2,train,355,D1_training-a_a0356
r0f0,2,train,356,D1_training-a_a0357
r0f0,2,train,359,D1_training-a_a0360
r0f0,2,train,362,D1_training-a_a0363
r0f0,2,train,363,D1_training-a_a0364
r0f0,2,train,364,D1_training-a_a0365
r0f0,2,train,365,D1_training-a_a0366
r0f0,2,train,367,D1_training-a_a0368
r0f0,2,train,368,D1_training-a_a0369
r0f0,2,train,369,D1_training-a_a0370
r0f0,2,train,371,D1_training-a_a0372
r0f0,2,train,373,D1_training-a_a0374
r0f0,2,train,374,D1_training-a_a0375
r0f0,2,train,375,D1_training-a_a0376
r0f0,2,train,376,D1_training-a_a0377
r0f0,2,train,377,D1_training-a_a0378
r0f0,2,train,379,D1_training-a_a0380
r0f0,2,train,380,D1_training-a_a0381
r0f0,2,train,381,D1_training-a_a0382
r0f0,2,train,383,D1_training-a_a0384
r0f0,2,train,384,D1_training-a_a0385
r0f0,2,train,385,D1_training-a_a0386
